News_ID,Date,Subject,Title,Summary,Body,Short_link
833132,۱۴۰۱/۰۱/۱۳,بین الملل,بالگرد جدید و عجیب ارتش آمریکا؛ پیمایش 1300 کیلومتر و ثبت یک رکورد چشمگیر در تاریخ هلی کوپتری (+فیلم و عکس),در حالت کارکرد کامل، این بالگرد می تواند با سرعت 460 کیلومتر بر ساعت پرواز کند که بسیار سریع‌تر از بالگردهای معمول است.,"عصر ایران؛ مجله تصویری سلاح - بالگرد لاکهید سیکورسکی-بوئینگ اس‌بی-1 دفاینت (SB-1 Defiant) نخستین پرواز طولانی مدتش را با روتورکرافت انقلابی خود انجام داده و مسافتی 1300 کیلومتری بین وست پالم بیچ در فلوریدا تا نشویل در تنسی را طی کرده است.
  

    کد ویدیو  دانلود    فیلم اصلی          
به گفته شرکت لاکهید، هدف از نخستین پرواز بالگرد دفاینت در خارج از فلوریدا به نمایش گذاشتن این هواگرد در اجلاس سالانه انجمن هوانوردی ارتش آمریکا است که به بحث و گفتگو درباره مسائل مربوط به هوانوردی نظامی اختصاص دارد.
طی این پرواز که توسط بیل فل(خلبان تست شرکت سیکورسکی) و اد هندرشید(خلبان تست شرکت بوئینگ) انجام شد، بالگرد دفاینت فقط از 50 درصد قدرت پیشرانه و کمتر از 50 درصد از گشتاور پیشران خود استفاده کرده است. در حالت کارکرد کامل، این بالگرد می تواند با سرعت 460 کیلومتر بر ساعت پرواز کند که بسیار سریع‌تر از بالگردهای معمول است.
به گفته هندرشید، بالگرد دفاینت عملکردی بی نقص در پرواز اخیر خود داشته است. همچنین مصرف سوخت در حد یا حتی کمتر از آن چیزی بوده که انتظار می رفت. این پرواز 1300 کیلومتری نقطه اوج سه سال کار سخت در برنامه توسعه بالگرد دفاینت بوده است.
به گفته مارک چری قائم مقام بوئینگ، این پرواز بلوغ طراحی بالگرد دفاینت و آمادگی آن برای پشتیبانی از ماموریت های حمله دوربرد آینده را بیشتر نشان می دهد.
خلبانان ارتش در اجلاس انجمن هوانوردی ارتش آمریکا می توانند ببینند که تیم دفاینت چگونه در حال متحول کردن هواگردهای طرح ""بالابر عمودی آینده"" (اف‌ال‌وی) هستند که یکی از اولویت های اصلی مدرن‌سازی ارتش آمریکا محسوب می شود.
طرح بالابر عمودی آینده توسعه خانواده ای از بالگردهای نظامی برای نیروهای مسلح آمریکا را هدف قرار داده است. توسعه پنج هواگرد در اندازه مختلف دارای سخت افزارهای مشابه مانند حسگرها، اویونیک، پیشرانه ها و اقدامات متقابل در دستور کار قرار گرفته است. ارتش آمریکا از سال 2004 این برنامه را مد نظر قرار داده است. طرح بالابر عمودی آینده ارائه جایگزین هایی برای بالگرد یواچ-60 بلک هاوک، ای‌اچ-64 آپاچی، سی‌اچ-47 شینوک، و اواچ-58 کیووا را دنبال می کند.
بالگرد لاکهید سیکورسکی-بوئینگ اس‌بی-1 دفاینت یکی از گزینه هایی است که برای طرح بالابر عمودی آینده معرفی شده است. این بالگرد در حال حاضر از دو پیشرانه هانی‌ول تی55 نیرو می گیرد و نخستین پرواز خود را 21 مارس 2019 انجام داد.
                                                                               ",https://www.asriran.com/003Ujc
833136,۱۴۰۱/۰۱/۱۳,سیاسی,محفل انس با قرآن کریم در حضور رهبر انقلاب برگزار خواهد شد,این محفل، به صورت زنده و مستقیم از رسانه KHAMENEI.IR و شبکه‌های صدا و سیمای جمهوری اسلامی ایران پخش خواهد شد.,"مطابق رسم سالیان گذشته، محفل انس با قرآن کریم در نخستین روز از ماه مبارک رمضان با حضور رهبر انقلاب اسلامی برگزار خواهد شد.
این مراسم که یکشنبه ۱۴ فروردین ساعت ۱۶:۳۰ با حضور جمعی از قاریان ممتاز کشور و با رعایت دستورالعمل‌های بهداشتی در حسینیه امام خمینی(ره) برگزار می‌شود، بصورت زنده و مستقیم از رسانه KHAMENEI.IR و شبکه‌های صدا و سیمای جمهوری اسلامی ایران پخش خواهد شد.
                            ",https://www.asriran.com/003Ujg
833135,۱۴۰۱/۰۱/۱۳,اجتماعی ,غرق شدن ۲ دختر در استخر کشاورزی استان سمنان,غرق شدن در استخرهای آب کشاورزی هر ساله تلفاتی را درپی دارد که اکثر آنان را کودکان و نوجوانان تشکیل می‌دهند.,"بخشدار کالپوش میامی (استان سمنان) گفت: ۲ دختر ۱۴ ساله ساکن روستای نردین این بخش در استخر ذخیره آب کشاورزی غرق شده و جان خود را از دست دادند.
 
براتعلی بیات عصر شنبه درگفت و گو با ایرنا افزود: پیکر بی جان این ۲ دختر حدود ساعت ۱۵ با جستجوی والدین پیدا شد.
وی با اشاره به اینکه در ۲راهی نردین کلاته گیمیش این حادثه رخ داده است، ابراز داشت: غرق شدن در استخرهای آب کشاورزی هر ساله تلفاتی را درپی دارد که اکثر آنان را کودکان و نوجوانان تشکیل می‌دهند.
بخشدار کالپوش ادامه داد: با وجود توصیه‌ها و تذکرهای فراوان در خصوص خطر غرق شدن در استخرهای ذخیره آب کشاورزی شاهد چنین حوادثی در سطح شهرستان هستیم.
وی اظهار داشت: به دلیل رعایت نشدن اصول ایمنی اعم از فنس‌کشی، تابلو شنا ممنوع و داشتن طناب ایمنی هر از گاهی شاهد مرگ جوانان و نوجوانان هستیم که به دلیل آشنا نبودن با فن شنا جان خود را در این استخرها از دست می‌دهند.
بیات با بیان اینکه استخرهای ذخیره آب کشاورزی به صورتی ساخته می‌شوند که بر خلاف استخرهای سیمانی پله‌ یا لبه‌ای برای خروج ندارند، افزود:خانواده‌ها باید نسبت به این موضوع دقت کافی داشته و اجازه ورود فرزندان خود را به استخرهای کشاورزی ندهند.
بخش کالپوش با یک شهر و ۱۱ روستا و جمعیتی  حدود ۲۰ هزارتن از جنوب به شهر میامی، شمال به جنگل گلستان و گالیکش، از شرق به شهرستان‌های گرمه و جاجرم خراسان شمالی و از غرب به بخش بسطام و خوش ییلاق متصل است. 
  شهرستان میامی با جمعیتی حدود ۴۰ هزار تن در شرق استان سمنان قرار دارد.                              ",https://www.asriran.com/003Ujf
833134,۱۴۰۱/۰۱/۱۳,سیاسی,ممنوعیت اقامت شهروندان خارجی در 3 شهرستان استان بوشهر,وی گفت: به همه مردم استان بوشهر توصیه وتذکر داده می‌شود اسکان، اجاره خانه و ملک، شغل وکار کسب به این اتباع به هیچ عنوان پذیرفته نیست و با متخلفان برابر قانون، با جریمه نقدی سنگین و محکومیت در دادگاه برخورد می‌شود.,"معاون سیاسی و امنیتی استاندار بوشهرگفت:باتوجه به ممنوعیت حضور اتباع بیگانه در شهرهای عسلویه، دیلم و گناوه بکارگیری اتباع افغانستان از سوی شهروندان بوشهری خلاف قانون است و با متخلفان برخورد می‌شود.
 
به گزارش ایرنا، محمد تقی ایرانی روز شنبه درگفت و گو با ایرنا افزود: نیروی انتظامی با هماهنگی اداره کل اتباع و مهاجرین خارجی و نظارت فرمانداری ها وظیفه جمع آوری و طرد افغانستانی های غیر مجاز را بعهده دارند.
 
وی حفظ امنیت و مراقبت از حریم استان در مقابله با ورود غیر قانونی اتباع خارجه را خط قرمز نیروهای امنیتی و انتظامی دانسته و از حضور بی قاعده آنان بعد از روی کار آمدن طالبان اظهار نگرانی کرده است.
 
معاون استاندار بوشهر  از مردم این استان درخواست کرد از بکارگیری افغانستانی ها اجتناب کرده و گزارش آنان را به نیروی انتظامی بدهند.
 
ایرانی یادآورشد: باتوجه به اینکه تعدادی از اتباع افغانستانی وابسته به گروه های تروریستی و داعش بوده و احتمال ورود آنان به کشور متصور است هرگونه مسامحه در این خصوص مخل امنیت و آرامش کشور استر همین اساس نیروهای امنیتی و انتظامی با آمادگی کامل در شناسایی و برخورد قانونی با آنان را در دستور کار خود قرار دهند.
 
وی گفت: به همه مردم استان بوشهر توصیه وتذکر داده می‌شود اسکان، اجاره خانه و ملک، شغل وکار کسب به این اتباع به هیچ عنوان پذیرفته نیست و با متخلفان برابر قانون، با جریمه نقدی سنگین و محکومیت در دادگاه برخورد می‌شود.
 
ایرانی افزود: در غیر این صورت، نیروی انتظامی و سربازان گمنام امام زمان ( عج)، وارد عمل شده و با کسانی که محل مخفی شدن، این افراد را گزارش نکنند، برخورد قضایی صورت می گیرد.                           ",https://www.asriran.com/003Uje
833133,۱۴۰۱/۰۱/۱۳,ورزشی,ساغلام: دل طرفداران برای تراکتور و فوتبال تنگ شده است,وی در خصوص مصدومان و محرومان تیمش، بیان کرد: اکبر ایمانی، سعید واسعی و رضا دهقانی مصدوم هستند و هادی محمدی نیز از بازی با مس محروم است.,"سرمربی تراکتور می‌گوید دل طرفداران برای تراکتور و فوتبال تنگ شده است.
 
به گزارش ایسنا و به نقل از باشگاه تراکتور، «ارطغرول ساغلام» در نشست خبری قبل بازی با مس رفسنجان، اظهار داشت: فرا رسیدن ماه رمضان را به تمام مسلمانان تبریک می‌گویم. انشالله تمامی دعاها و روزه‌هایشان مورد قبول خداوند باشد. پس از بازی فردا، به دلیل برگزاری لیگ قهرمانان آسیا که با ماه رمضان مصادف شده است، بازی‌ها به مدت یک ماه تعطیل خواهد بود. 
 
وی ادامه داد: با مدنظر قراردادن تعطیلات اخیر، تنها یک بازی در طول ۴۵ روز انجام خواهیم داد که این موضوع برای مربیان، بازیکنان، هواداران و تمامی افراد فعال در زمینه فوتبال، ناخوشایند است.
 
ساغلام با تاکید بر اینکه تداوم و استقرار دو فاکتور مهم برای موفقیت در فوتبال است، گفت: به همین دلیل متولیان امر باید راهکاری برای تعطیلات طولانی مدت پیدا کنند. 
 
وی افزود: تیم مس رفسنجان را آنالیز کرده‌ایم و این تیم ویژگی‌های برجسته‌ای دارد؛ به عنوان مثال دو بازیکنشان از نظر گلزنی و پاس گل جزو بهترین‌های لیگ برتر هستند که به این موضوع باید دقت شود. این تیم در کنار نقاط قوت، نقاط ضعفی هم دارد که سعی کرده‌ایم تشخیص دهیم. 
 
سرمربی تیم فوتبال تراکتور خاطرنشان کرد: فردا سعی خواهیم کرد جلوی نقاط قوت حریف را بگیریم و از نقاط ضعف‌شان، به نفع خودمان استفاده کنیم.
 
وی در خصوص مصدومان و محرومان تیمش، بیان کرد: اکبر ایمانی، سعید واسعی و رضا دهقانی مصدوم هستند و هادی محمدی نیز از بازی با مس محروم است. 
 
ساغلام با بیان اینکه بازی با مس برای ما روز متفاوتی است، اظهار داشت: پس از مدت‌ها در ورزشگاه یادگار امام و مقابل هواداران پرشورمان بازی خواهیم کرد که این موضوع به ما هیجان می‌دهد. در فوتبال ایران و تبریز، استادیوم یادگار امام و طرفداران پرشور تراکتور استثنایی هستند. می‌دانم که دل طرفداران برای تراکتور و فوتبال تنگ شده است و این موضوع را هم می‌دانم که هواداران از دقیقه اول تا پایان بازی، به تیم کمک کرده و انرژی بازیکنان را بالا خواهند برد. انشالله با کمک هواداران بازی خوبی ارائه کرده و سه امتیاز را کسب می‌کنیم.                            ",https://www.asriran.com/003Ujd
833130,۱۴۰۱/۰۱/۱۳,اجتماعی ,آغاز مهلت جدید ثبت‌نام ارشد فراگیر پیام نور و آزاد,براساس برنامه زمانی پیش‌بینی شده، آزمون کارشناسی ارشد فراگیر روز جمعه ۲۴ تیرماه ۱۴۰۱ برگزار می شود.,"مشاور رییس و مدیر کل روابط عمومی سازمان سنجش آموزش کشور از تمدید مهلت ثبت نام متقاضیان آزمون کارشناسی ارشد دوره‌های فراگیر دانشگاه پیام نور و دانشگاه آزاد اسلامی از چهاردهم فروردین ماه خبر داد.
 
به گزارش ایرنا، علیرضا کریمیان با بیان اینکه برابر اطلاعیه های صادره مهلت ثبت‌نام در آزمون کارشناسی ارشد  دوره های فراگیر  دانشگاه پیام نور و  دانشگاه آزاد اسلامی سال ۱۴۰۱ از ۱۴ تا ۲۰ فروردین ماه تمدید شده است، افزود: تاکنون ۶۹ هزار و ۳۸۳ نفر برای دوره فراگیر کارشناسی ارشد دانشگاه پیام نور و ۱۹ هزار و ۱۲۲ نفر برای همین دوره در دانشگاه آزاد اسلامی ثبت نام کرده اند. 
 
وی ادامه داد: متقاضیان ثبت نام در این آزمون ها می توانند تا پایان مهلت تعیین شده از طریق درگاه اینترنتی سازمان سنجش آموزش کشور به نشانی www.sanjesh.org  اقدام به نام نویسی کنند. 
 
مشاور رییس و مدیر کل روابط عمومی سازمان سنجش آموزش کشور تاکید کرد: متقاضیانی که قبلاً ثبت نام خود را در آزمون مذکور تکمیل و کدرهگیری دریافت کرده‌اند، در صورت تمایل می توانند در مهلت تعیین شده نسبت به مشاهده و ویرایش اطلاعات ثبت‌نامی خود اقدام کنند.
 
براساس برنامه زمانی پیش‌بینی شده، آزمون کارشناسی ارشد فراگیر روز جمعه ۲۴ تیرماه ۱۴۰۱ برگزار می شود.                           ",https://www.asriran.com/003Uja
833129,۱۴۰۱/۰۱/۱۳,اجتماعی ,تصاویر کمتر دیده شده از شهید ستاری (عکس),امیر سرلشکر منصور ستاری از فرماندهان نیروی هوایی ارتش جمهوری اسلامی ایران در دی ۱۳۷۳ در سانحه سقوط هواپیما در نزدیکی فرودگاه اصفهان به همراه تعدادی از افسران بلندپایه نیروی هوایی به درجه رفیع شهادت نائل شد.,,https://www.asriran.com/003UjZ
833128,۱۴۰۱/۰۱/۱۳,فرهنگی/هنری,فرزاد فرزین: حالم بهتر است/ مردم به شایعات توجه نکنند,به گزارش ایرنا، چند روز پیش خبری منتشر شد که فرزاد فرزین به امیکرون مبتلا شده و سطح هوشیاری او پایین است و نمی تواند عکس العمل درستی نشان دهد.,"فرزاد فرزین، خواننده پاپ کشور که این روزها در بیمارستان بستری است گفت: نسبت به چند روز گذشته حال بهتری دارم و از مردم می‌خواهم به شایعات توجه نکنند.
 
به گزارش خبرنگار موسیقی ایرنا، این خواننده پاپ با انتشار ویدئویی در صفحه اینستاگرامش با تشکر از همه مردم ایران اظهار داشت: هیچ چیزی برای من ارزشمندتر از لطف مردم نیست. امیدوارم دوباره در کنسرتی جدید و در شرایطی که حالم بهتر شده مردم را دوباره ببینم.
 
در این ویدئو پزشک معالج فرزاد فرزین نیز با بیان اینکه نتیجه آزمایش‌ها مسمومیت را نشان می‌دهد گفت: روز اول او به خاطر افت فشار خون از حال رفته بود. الان عفونتی دارد که با سرم‌تراپی بهتر می شود. امروز حالش خوب است و امیدوارم به زودی بهتر هم بشود. بنابراین جای هیچ نگرانی نیست.
 
 به گزارش ایرنا، چند روز پیش خبری منتشر شد که فرزاد فرزین به امیکرون مبتلا شده و سطح هوشیاری او پایین است و نمی تواند عکس العمل درستی نشان دهد.
 
خواننده‌ شناخته شده‌ موسیقی پاپ قرار بود کنسرتی مشترک با الیاس یالچینتاش در استانبول برگزار کند.                            ",https://www.asriran.com/003UjY
833126,۱۴۰۱/۰۱/۱۳,اجتماعی ,"سفر رئیس پارلمان اروپا به پایتخت اوکراین؛ ""شما برای ما می‌جنگید""",سوم، ما از خانواده‌های شما که مجبور به فرار شده‌اند مراقبت می‌کنیم، تا زمانی‌که بتوانند با امنیت به خانه‌شان برگشته و زندگی خود را از نو بسازند.,"رئیس پارلمان اروپا در سفری اعلام نشده به کی‌یف و در دیدار با ولودیمیر زلنسکی از حمایت اروپا از اوکراین و همچنین حمایت پارلمان اروپا از عضویت اوکراین در اتحادیه اروپا سخن گفت.
 
به گزارش ایسنا، به نقل از وبسایت روزنامه دیلی‌میل، روبرتا متسولا، رئیس پارلمان اروپا در این دیدار گفت: شما دارید برای ما می‌جنگید، برای اصول اساسی که این قاره به مدت چندین قرن از آن دفاع کرده است.
 
متسولا با اشاره به اینکه اکنون لحظه‌ای فرارسیده که اوکراین به هرقیمتی شده باید پیروز جنگ باشد، به ولودیمیر زلنسکی، رئیس‌جمهوری اوکراین گفت: من به اینجا آمده‌ام تا مطمئن شوم که شما هرآنچه برای پیروزی در این جنگ نیاز دارید را در دست دارید؛ چون اگر شما پیروز شوید، جهان پیروز شده است.
 
زلنسکی در پاسخ گفت: در دیپلماسی بین‌المللی، برای ما رنگ یا منطقه خاکستری معنا ندارد، مسئله بقا بسیار ضروری است... از حمایت شما سپاسگزارم.
 
متسولا همچنین با حضور در پارلمان اوکراین خطاب به نمایندگان گفت: اولاً، حمله به کشور شما، روسیه را در تقابل مستقیم با اروپا، جامعه بین‌المللی و نظم قانون محور جهانی قرار می‌دهد. ما نمی‌گذاریم پوتین با خیال راحت چنین کاری کند. به تحریم‌های سخت‌تری نیاز داریم.
 
او ادامه داد: دوم، اتحادیه اروپا تمایل شما برای عضویت در این اتحادیه را به رسمیت‌ می‌شناسد و شما می‌توانید روی من، به عنوان رئیس پارلمان اروپا، برای تحقق این رویای خود حساب کنید.
 
وی افزود: سوم، ما از خانواده‌های شما که مجبور به فرار شده‌اند مراقبت می‌کنیم، تا زمانی‌که بتوانند با امنیت به خانه‌شان برگشته و زندگی خود را از نو بسازند.
 
رئیس پارلمان اروپا در ادامه گفت: همچنین زمانی که این حمله غیرقانونی، بی‌اساس و غیرقابل توجیه به پایان برسد، به شما کمک می‌کنیم تا شهرهایتان را از نو بسازید.
                           ",https://www.asriran.com/003UjW
833125,۱۴۰۱/۰۱/۱۳,سیاسی,واکنش امام جمعه قم به تعرض به تصویر بزرگ امام خمینی در میدان این شهر: کار رذیلانه و پستی بود,در حال حاضر بیش از ۳۰۰ شبکه علیه ما کار می‌کند.,"آیت‌الله علیرضا اعرافی در خطبه نماز جمعه ۱۲ فروردین ۱۴۰۱ قم که در مصلی قدس قم برگزار شد گفت : اتفاق شبانه و مفتضحانه‌ای که در تعرض به ساحت امام (ره) رخ داد،زنجیره دسیسه‌هایی است که سلطنت طلبان و منافقان برای خدشه وارد کردن به صفوف ایران دنبال می‌کنند.
به گزارش ایسنا، خطیب نماز جمعه قم در رابطه با تعرض به ساحت امام (ره) رخ داد، گفت: این امر زنجیره دسیسه‌هایی است که سلطنت طلبان و منافقان برای خدشه وارد کردن به صفوف ایران دنبال می‌کنند و این کار رذیلانه و پستی بود و قطعاً مسئولان امنیتی این را دنبال خواهند کرد. قم قهرمان نیز برابر این تعارض این ساکت نخواهد نشست. 
وی ادامه داد: اختاپوس تبلیغات علیه ایران به کار گرفته شد در حال حاضر بیش از ۳۰۰ شبکه علیه ما کار می‌کند، نفوذهایی که انجام شد و ضربه‌هایی که از درون سیستم به ما زدند و مهم‌ترین این‌ها جنگ ادراکی که راه انداختند ازجمله هجوم‌های دشمن به ما ایستاد.                            ",https://www.asriran.com/003UjV
