News_ID,Date,Subject,Title,Summary,Body,Short_link
833652,۱۴۰۱/۰۱/۱۶,بین الملل,زلنسکی: مذاکره اوکراین و روسیه، تنها راه پایان جنگ است,زلنسکی پیش از این سخنان در نشست با روزنامه نگاران اوکراین که از شبکه سراسری تلویزیون این کشور پخش شد، در باره احتمال مذاکرات مستقیم او با پوتین گفت که شاید این امر رخ ندهد,"ولودیمیر زلنسکی رئیس جمهوری اوکراین روز سه شنبه گفت که کشورش برای پایان دادن به درگیری های نظامی هیچ چاره ای جز مذاکره با روسیه ندارد.


به گزارش ایرنا از خبرگزاری رویترز؛ زلنسکی پیش از این سخنان در نشست با روزنامه نگاران اوکراین که از شبکه سراسری تلویزیون این کشور پخش شد، در باره احتمال مذاکرات مستقیم او با پوتین گفت که شاید این امر رخ ندهد، اما توضیح بیشتری نداد.
دیمیتری مدودوف رئیس جمهوری پیشین روسیه گفته است که هدف از انتشار گزارش های نادرست و ساختگی در باره کشتار غیرنظامیان در شهرک بوچا، بی اعتبار کردن و آسیب رساندن به شهرت کشورش هست.
زلنسکی با متهم کردن نیروهای ارتش روسیه به کشتار بدون محاکمه غیرنظامیان در شهرک بوچا در غرب کی یف پایتخت اوکراین، افزود: با اینکه رخدادهای بوچا نابخشودنی است، اما اوکراین و روسیه باید گزینه دشوار ادامه مذاکرات را برگزینند و مسکو باید مسئولیت اقداماتی را بپذیرد که نیروهایش متهم به ارتکاب آن هستند.
مسکو همچنین اعلان کرده که قصد دارد برای اثبات دست نداشتن نیروهایش در این کشتار شواهد و مدارکی به نشست روز سه شنبه  شورای امنیت سازمان ملل متحد، ارایه کند.
زلنسکی افزود که همه حتی خود من، احتمال برگزاری این مذاکرات را چالشی داخلی تصور می کنم که در درجه نخست انسانی به شمار می رود.
خبرگزاری اینترفاکس روسیه به نقل از معاون وزارت امور خارجه این کشور گزارش داد که مذاکرات ۲ کشور به صورت غیرحضوری و از طریق ویدئوکنفرانس ادامه دارد.
درگیری های نظامی روسیه و اوکراین از روز ۲۴ فوریه (۵ اسفند ماه) آغاز شده است.

                           ",https://www.asriran.com/003Us0
833648,۱۴۰۱/۰۱/۱۶,فرهنگی/هنری,پیدا شدن کتاب‌های سرقت شده داروین در دانشگاه کمبریج,این کتابچه‌ها به طور ناشناس در یک کیسه هدیه صورتی رنگ همراه با یک یادداشت تایپ شده که عید پاک را تبریک گفته بود، در کتابخانه دانشگاه کمبریج پیدا شده است.,"دو نسخه خطی از کتاب‌های چارلز داروین که تقریبا بیست و یک سال پیش به سرقت رفته بود، در کتابخانه دانشگاه کمبریج پیدا شد.

به گزارش ایسنا به نقل از گاردین، چند سال پیش کتابخانه دانشگاه کمبریج انگلیس اعلام کرد دو کتابچه یادداشت چارلز داروین زیست شناس انگلیسی به سرقت رفته است.
اما امروز خبر رسید که این کتابچه‌ها به طور ناشناس در یک کیسه هدیه صورتی رنگ همراه با یک یادداشت تایپ شده که عید پاک را تبریک گفته بود، در کتابخانه دانشگاه کمبریج پیدا شده است.
این کتابچه‌ها در سال ۲۰۰۱ میلادی مفقود شده بودند. اما در آن زمان کارکنان کتابخانه بر این باور بودند که ممکن است در قفسه‌بندی اشتباهی قرار گرفته باشند.
کارکنان کتابخانه دانشگاه کمبریج حدود ۱۰ میلیون کتاب، نقشه، نسخه‌های خطی و سایر موارد را جست و جو کردند تا بتوانند این کتابچه‌های مذکور را پیدا کنند اما در نهایت در اکتبر سال ۲۰۲۰ میلادی گزارش سرقت این کتابچه‌های داروین اعلام شد.
نیروی پلیس تحقیقاتی را آغاز کرد و به اینترپل اطلاع داد و دانشگاه کمبریج درخواستی در سراسر جهان برای کسب اطلاعات صادر کرد.
اما در نهایت، تقریباً یک سال و نیم بعد و چند روز پیش این کتابچه‌های خطی که یکی از آنها شامل طرح اصلی داروین در سال ۱۸۳۷ است (درخت زندگی ) به طور ناشناس به کتابخانه دانشگاه کمبریج بازگردانده شدند.

گفته می‌شود که این کتابچه ها در شرایط خوبی هستند و هیچ نشانه‌ای از دست‌کاری یا آسیب قابل توجهی در آنها وجود ندارد.
البته، تحقیقات پلیس در مورد عامل و دلیل ناپدید شدن کتابچه های خطی و بازگرداندن بعدی آنها ادامه دارد. این در حالی است که هیچ دوربین مداربسته‌ای از منطقه‌ای که نسخه‌های خطی بازگردانده شده‌اند، وجود ندارد
دکتر جسیکا گاردنر، مدیر خدمات کتابخانه دانشگاه کمبریج در زمان مفقود شدن کتابچه‌ها ، خوشحالی خود از بازگشت آنها را ""بسیار زیاد"" توصیف کرد.

وی گفت: احساس آسودگی من از بازگشت امن کتابچه‌ها عمیق است و تقریباً غیرممکن است که بتوانم آن را به اندازه کافی بیان کنم.
گاردنر ادامه داد: این کتابچه‌ها اکنون می‌توانند جایگاه واقعی خود را در کنار بقیه آرشیو داروین در کمبریج، در قلب میراث فرهنگی و علمی کشور، در کنار آرشیو آیزاک نیوتن و پروفسور استیون هاوکینگ، پیدا کنند.
پروفسور استفان جی توپ، معاون دانشگاه کمبریج گفت : از شنیدن خبر بازگشت کتابچه‌ها به جایگاه اصلی خود بسیار خوشحالم. اشیایی مانند اینها برای درک ما نه تنها از تاریخ علم، بلکه تاریخ بشریت حیاتی هستند.
قرار است این کتابچه‌ها از ماه جولای به‌عنوان بخشی از نمایشگاه داروین در معرض دید عموم قرار بگیرند.
                           ",https://www.asriran.com/003Urw
833647,۱۴۰۱/۰۱/۱۶,ورزشی,واکنش مارتین فورد به لغو دوباره مسابقه با هالک ایرانی (فیلم),مارتین فورد اعلام کرد مسابقه‌اش با سجاد غریبی لغو شده است. او گفت: طبیعتاً من بسیار ناامید هستم که مبارزه من با هالک ایرانی دیگه وجود نداره به ویژه با توجه به این که زمان زیادی را به برنامه تمرینی خود اختصاص دادم و هر کاری انجام می‌دادم تا مطمئن شوم در بهترین حالت ممکن قرار دارم.,کد ویدیو  دانلود    فیلم اصلی                                     ,https://www.asriran.com/003Urv
833646,۱۴۰۱/۰۱/۱۶,اجتماعی ,تشکیل هیات پنج نفره برای بررسی پرونده حادثه اتوبوس خبرنگاران,۲۵ نفر از خبرنگاران رسانه های کشور صبح چهارشنبه دوم تیرماه ۱۴۰۰ برای بازدید از طرح های ستاد احیای دریاچه ارومیه عازم پیرانشهر شدند که اتوبوس آنان در ۱۵ کیلومتری این شهرستان دچار حادثه شد.,"رئیس کل دادگستری استان آذربایجان غربی از تشکیل هیات پنج نفره برای بررسی پرونده حادثه تصادف اتوبوس خبرنگاران خبر داد.


به گزارش روز سه شنبه ایرنا از مرکز رسانه قوه قضاییه، ناصر عتباتی درباره آخرین وضعیت پرونده تصادف اتوبوس خبرنگاران افزود: به دنبال صدور قرار منع تعقیب برای مدیران دخیل در حادثه با لحاظ نظرات هیات سه نفری کارشناسی و اعتراض صورت گرفته از سوی اولیای دم و شکات، پرونده مورد بررسی قرار گرفته و دستورات لازم جهت بررسی دقیق‌تر موضوع صادر شد.
وی افزود: با بررسی پرونده در دادگاه کیفری ۲ استان دستورات لازم جهت تشکیل هیات ۵ نفره کارشناسی صادر شده است.
عتباتی اضافه کرد: کارشناسان رسمی دادگستری در حوزه مکانیک خودرو، حوادث و ایمنی و...برای این پرونده تعیین شده تا مجددا با حضور در صحنه حادثه و بررسی دوباره اتوبوس حادثه دیده، وضعیت راه... و استماع اظهارات شکات و وکلای آن‌ها اظهار نظر فنی و دقیق و کارشناسی ارائه دهند.
به گزارش ایرنا، ۲۵ نفر از خبرنگاران رسانه های کشور صبح چهارشنبه دوم تیرماه ۱۴۰۰ برای بازدید از طرح های ستاد احیای دریاچه ارومیه عازم پیرانشهر شدند که اتوبوس آنان در ۱۵ کیلومتری این شهرستان دچار حادثه شد؛ در این حادثه ریحانه یاسینی و مهشاد کریمی خبرنگاران ایرنا و ایسنا جان خود را از دست دادند. 
 







 


 


 


 

 

 




                           ",https://www.asriran.com/003Uru
833645,۱۴۰۱/۰۱/۱۶,فرهنگی/هنری,دستور رئیس سازمان سینمایی برای بررسی آزار جنسی زنان در سینما,محمد خزاعی رئیس سازمان سینمایی در اولین جلسه شورای معاونان و مدیران سازمان سینمایی با توجه به برخی حواشی مطرح شده و مشکلات فعالان و دست‌اندرکاران سینما دستور داد «شورای اخلاق حرفه‌ای سینما» ایجاد شود.,"رئیس سازمان سینمایی با توجه به برخی حواشی مطرح شده و مشکلات فعالان و دست اندرکاران سینما دستور داد «شورای اخلاق حرفه‌ای سینما» ایجاد شود.


به گزارش ایرنا از سازمان سینمایی، محمد خزاعی در اولین جلسه شورای معاونین و مدیران سازمان سینمایی با توجه به برخی حواشی مطرح شده و مشکلات فعالان و دست اندرکاران سینما گفت: «شورای اخلاق حرفه‌ای سینما» به منظور صیانت از حقوق سینماگران و توسعه اخلاق حرفه‌ای در سینمای کشور ایجاد می‌شود.
وی اعضای «شورای اخلاق حرفه‌ای سینما» را شامل مدیرعامل خانه سنما، معاون نظارت و ارزشیابی، مدیران کل حراست و حقوقی سازمان سینمایی، مشاور اصناف رئیس سازمان، مدیرعامل بنیاد سینمایی فارابی و همچنین دکتر مائده چیت ساز عضو حقوقدان به معرفی مرکز وکلا، کارشناسان رسمی و مشاوران خانواده قوه قضایه و انسیه شاه حسینی نویسنده و کارگردان سینما معرفی کرد.
تشکیل کمیته بانوان؛ اولین ماموریت شورای اخلاق حرفه‌ای
رئیس سازمان سینمایی ادامه داد: در اولین ماموریت «شورای اخلاق حرفه‌ای سینما» مقرر شد کمیته بانوان متشکل از دو فیلمساز زن، یک روانشناس، یک جامعه شناس و یک حقوقدان نسبت به بررسی مسائل و مشکلات زنان سینماگر در سینما و حواشی پیش آمده به طور عاجل و قاطع اقدام نمایند و نتیجه پیگیری‌ها و بررسی‌ها را به شورا گزارش دهند.
خزاعی ضمن تاکید بر اهمیت پیگیری دغدغه‌ها و نگرانی‌های زنان سینماگر و لزوم رعایت اخلاق حرفه‌ای در سطوح مختلف سینما عنوان کرد: از همکارانم در خانه سینما انتظار دارم با فعال سازی جدی‌تر شورای صیانت این نهاد صنفی ضمن رسیدگی و بررسی اصولی به مشکلات پیش آمده نسبت به احقاق حقوق سینماگران در زمینه‌های مختلف قاطعانه ورود کنند.
رئیس سازمان سینمایی خاطرنشان کرد: قطعا، از جمله دغدغه‌های جدی همکاران خانه سینما و صنوف اهتمام به منزلت فرهنگی و اجتماعی سینماگران و پیگیری حقوق این عزیزان است در عین حال، انتظار می‌رود کمیته صیانت خانه سینما که با هدف «حفظ شأن فرهنگی و هنری دست اندرکاران سینما به منظور صیانت از حیثیت حرفه‌ای آن‌ها» ایجاد شده است با از سرگیری فعالیت‌هایش به این‌گونه مشکلات درون صنفی و نیز، به صورت گسترده‌تر، معضلات مبتلابه خانواده سینِما و صنوف بیش از گذشته با قاطعیت ورود کند. برای هم‌افزایی، نماینده‌ای از سوی سازمان سینمایی در کنار اعضای این کمیته حضور پیدا می‌کند. ضمن اینکه، از حضور بانوان سینماگر به دلیل درک عمیق‌تر و محرمانه‌تر آن‌ها از این گونه مسائل به طور موثرتری استفاده شود.
همکاری سازمان سینمایی و مرکز وکلا و مشاوران خانواده قوه قضایه
وی خبر داد: سازمان سینمایی با همکاری مرکز وکلا، کارشناسان رسمی و مشاوران خانواده قوه قضایه در راستای احقاق حقوق عامه خانواده سینما ظرفیتی را ایجاد کرده است تا سینماگران و آسیب دیدگان برای پیگیری و رسیدگی حقوق خود از حمایت و کمک وکلای معاضدتی، مشاوران و کارشناسان مرکز وکلا، کارشناسان رسمی و مشاوران خانواده قوه قضایه استفاده کنند.
خزاعی تصریح کرد: سازمان سینمایی با تاکید بر سه اصل قانون گرایی، استانداردسازی و عدالت محوری، دفاع و حفظ شان و حیثیت زنان سینماگر را وظیفه خود می‌داند.

                           ",https://www.asriran.com/003Urt
833644,۱۴۰۱/۰۱/۱۶,اجتماعی ,دستگیری ضارب 3 روحانی در حرم امام‌رضا (ع) (+فیلم),با تلاش عوامل انتظامات و یگان حفاظت حرم مطهر ضارب بلافاصله بازداشت و تحویل مقامات انتظامی شد و مصدومان به سرعت به بیمارستان منتقل شدند.,"روابط عمومی آستان قدس رضوی اعلام کرد: حمله کننده به ۲ روحانی در حرم امام رضا(ع) دستگیر شده و موضوع تا حصول نتیجه و شناسایی دیگر عوامل پیگیری می‌شود.


روابط عمومی آستان قدس رضوی روز سه شنبه اعلام کرد: همزمان با سومین روز ماه مبارک رمضان، ساعتی پیش دو طلبه حاضر در صحن پیامبر اعظم(ص) بافردی که هویت آن در دست بررسی است با ضربات چاقو مورد حمله قرار گرفتند.
این روابط عمومی افزود: با تلاش عوامل انتظامات و یگان حفاظت حرم مطهر ضارب بلافاصله بازداشت و تحویل مقامات انتظامی شد و مصدومان به سرعت به بیمارستان منتقل شدند.
 
  

    کد ویدیو  دانلود    فیلم اصلی          

                           ",https://www.asriran.com/003Urs
833643,۱۴۰۱/۰۱/۱۶,سیاسی,معاون امور زنان رییس جمهوری: اتفاقات مشهد از سوی برخی مسوولان عمدی بود,در سند تحول نسبت به زنان جایگاه بلندی ترسیم شده است و به نظر می رسد این مساله جاهلانه یا عامدانه  به دنبال ضربه زدن به این هدف است و از دستیابی به این موقعیت ممانعت می کند.,"معاون رییس جمهوری در امور زنان گفت: در مورد واقعه ناگوار مشهد می‌شود گفت علاوه بر بد سلیقگی و بی تدبیری، به نظر می رسد نوعی برنامه‌ریزی غیر هوشمند و یا نوعی تعمد از سوی برخی مسوولان در کار بود.

به گزارش ایسنا، انسیه خزعلی در مورد اتفاقات دیدار ایران و لبنان در شهر مشهد، اظهار کرد: این واقعه ناگوار بود و می شود گفت علاوه بر بد سلیقگی و بی تدبیری، به نظر می رسد نوعی برنامه‌ریزی غیر هوشمند و یا نوعی تعمد از سوی برخی مسوولین در کار بود. جهات مختلفی در این موضوع دخیل بودند. به طور قطع از مهمترین سیاست‌های دولت مردمی، حفظ احترام و کرامت زنان است. رییس جمهوری در مورد این موضوع و خدشه دار شدن احترام بانوان خیلی حساسیت نشان دادند و بسیار متاثر شدند و خیلی سریع دستور پیگیری دادند. الان هم به طور مکرر پیگیر جمع‌بندی و معرفی مسببان و اهمال‌ها یا اعمال‌های غلط هستند. بخشی از این کار غیر دولتی است و بخش مرتبط با دولت نیز مدیریت مناسب با سیاست‌های دولت را نداشته است.
معاون رییس جمهوری در امور زنان در گفت و گوی تلویزیونی در برنامه فوتبال برتر(شبکه سه سیما) تصریح کرد: در سند تحول نسبت به زنان جایگاه بلندی ترسیم شده است و به نظر می رسد این مساله جاهلانه یا عامدانه  به دنبال ضربه زدن به این هدف است و از دستیابی به این موقعیت ممانعت می کند.
خزعلی عنوان کرد: برخی خطاها کاملا مشهود است. انتخاب این ورزشگاه به دلیل نداشتن زیرساخت برای حضور محترمانه بانوان مناسب نبود و اینکه عنوان می کنند فکر می کردند به خاطر کرونا غیر حضوری برگزار می شود، قابل قبول نیست. به نظر می رسد همه این موضوعات سهوی نیست. فقط هم مساله زنان نبوده است. بحث عدم رعایت شیوه نامه های بهداشتی و تکمیل شدن تقریبی ظرفیت  ورزشگاه هم بوده است.
وی ادامه داد: برخورد با خانم‌ها در این بی مدیریتی بیشتر بود چرا که قشر آسیب پذیر هستند. چند ماه پیش ورود بانوان به ورزشگاه را داشتیم که هم حرمت آنها حفظ شد و هم حضور با امنیت و آرامش آنها را شاهد بودیم. ما نمونه‌های از این دست را داشتیم و حالا چرا باید این مساله پیش بیاید.
بنا بر اعلام روابط عمومی معاونت امور زنان و خانواده رئیس جمهوری، معاون رییس جمهوری در امور زنان تصریح کرد: امیدوارم این موضوع عامدانه نباشد اما شواهد نشان می دهد که همه آن سهوی نبوده و حداقل بی تدبیری است. قطعا شان زن‌ها باید حفظ شود. ریاست جمهور با انتصاب تعدادی از بانوان در شوراهای عالی بر به کارگیری زنان در مراکز  تصمیم‌گیری و تصمیم سازی تاکید دارند و هیات دولت در سفرهای استانی اعتبارات ویژه‌ای را به زنان خصوصا ورزش بانوان اختصاص می‌دهد.
                           ",https://www.asriran.com/003Urr
833642,۱۴۰۱/۰۱/۱۶,بین الملل,تحریم‌های جدید اتحادیه اروپا علیه روسیه ؛ از خاویار تا الیگارش,اتحادیه اروپا می‌خواهد واردات سیمان، چوب، لاستیک و محصولات شیمیایی و همچنین خاویار و ودکا را از مبدا روسیه ممنوع کند.,"کمیسیون اروپا بسته‌ تحریمی جدیدی علیه روسیه معرفی می‌کند، اقدامات محدودکننده‌ای از جمله ممنوعیت واردات زغال‌سنگ روسیه و ارسال تجهیزات جدید به این کشور.

به گزارش ایسنا، به نقل از خبرگزاری اسپوتنیک، این بسته تحریمی جدید همچنین شامل بستن مرزهای زمینی و دریایی اتحادیه اروپا بر حامل‌های روسی است.
این اتحادیه در میان دیگر اقدامات، پیشنهاد می‌کند که تحریم‌هایی جدید علیه الیگارش‌های روسی و اعضای خانواده‌هایشان وضع شود.
این بسته تحریمی باید به تایید همه ۲۷ کشور عضو اتحایه اروپا برسد.
همچنین به نقل از منابع رویترز، اتحادیه اروپا می‌خواهد واردات سیمان، چوب، لاستیک و محصولات شیمیایی و همچنین خاویار و ودکا را از مبدا روسیه ممنوع کند.
علاوه‌براین، این تحریم‌ها ممکن است بر صادرات نیمه‌هادی‌ها و تجهیزات دیگر به روسیه نیز وضع شوند، از جمله تجهیزاتی که در تولید گاز طبیعی مایع استفاده می‌شود. همچنین انتظار می‌رود که این اقدامات محدودکننده تجار و مقامات سیاسی و نظامی بیشتری از روسیه را هدف قرار دهند.
اتحادیه اروپا همچنین قصد دارد تمامی تبادلات مالی با بانک VTB و سه بانک دیگر روسی را که از سیستم سوئیفت قطع شده‌اند، ممنوع کند.
                           ",https://www.asriran.com/003Urq
833641,۱۴۰۱/۰۱/۱۶,علمی,"آزمایش ناسا برای ماموریت ""اسپیس‌ایکس"" دردسرساز شد",تمرین آزمایشی این ماموریت نیز در روز چهارشنبه ششم آوریل انجام خواهد گرفت که در آن موتورهای موشک به صورت ثابت روشن خواهند شد. در همین حال چهار مسافر ماموریت Ax-۱ در قرنطینه پیش از پرتاب خود در فلوریدا به سر می‌برند.,"شرکت اسپیس‌ایکس و پشتیبان این ماموریت یعنی شرکت ""آکسیوم اسپیس"" اواخر روز یکشنبه اعلام کردند که اولین ماموریت تمام خصوصی شرکت اسپیس‌ایکس به ایستگاه فضایی بین‌المللی با تعویق دو روزه مواجه شده و اکنون قرار است در روز جمعه هشتم آوریل پرتاب شود.

به گزارش ایسنا و به نقل از اسپیس، ماموریت Ax-۱، چهار مسافر از جمله فضانورد سابق ناسا ""مایکل لوپز-الگریا""(Michael López-Alegría) را برای اقامتی ۱۰ روزه به ایستگاه فضایی بین‌المللی می‌برد. در ابتدا قرار بود این ماموریت در روز چهارشنبه ششم آوریل از سکوی پرتاب ۳۹A مرکز فضایی کندی ناسا در فلوریدا بوسیله موشک فالکون ۹ اسپیس‌ایکس انجام شود. شرکت مستقر در تگزاس آکسیوم اسپیس، که در آینده قصد دارد ایستگاه فضایی مخصوص خود را در فضا مستقر کند، علت به تعویق افتادن این ماموریت را اعلام نکرده بود اما به نظر می‌رسد علت آن تاخیر در انجام آزمایش حیاتی ناسا بر موشک سامانه‌ پرتاب فضایی(SLS) ماموریت آرتمیس ۱ باشد که قرار است در آینده به ماه سفر کند. آزمایش سوخت‌رسانی ناسا قرار بود در روز یکشنبه به پایان برسد اما بروز مشکلات فنی آن را با تاخیر مواجه کرد. موشک ناسا بر روی سکوی پرتاب ۳۹B مرکز فضایی کندی در کنار موشک اسپیس‌ایکس قرار دارد.  
آکسیوم اسپیس در بیانیه‌ای اعلام کرده که اکنون قرار است ماموریت Ax-۱ در روز جمعه ساعت ۱۱:۱۷ به وقت منطقه زمانی شرقی(۱۹:۴۷ به وقت تهران) انجام گیرد. اگر همه‌چیز طبق برنامه پیش برود کپسول کرو-دراگون اسپیس‌ایکس به همراه خدمه خود در روز شنبه نهم آوریل در ساعت ۷:۳۰ به وقت منطقه زمانی شرقی(۱۶:۰۰ به وقت تهران) به ایستگاه فضایی خواهد رسید.
این شرکت همچنان افزود که تمرین آزمایشی این ماموریت نیز در روز چهارشنبه ششم آوریل انجام خواهد گرفت که در آن موتورهای موشک به صورت ثابت روشن خواهند شد. در همین حال چهار مسافر ماموریت Ax-۱ در قرنطینه پیش از پرتاب خود در فلوریدا به سر می‌برند.
چهار فضانورد این ماموریت فضانورد سابق ناسا ""مایکل لوپز-الگریا""(Michael López-Alegría) و ""لری کانر""(Larry Connor)، ""مارک پتی""(Mark Pathy) و ""ایتان استیبه""(Eytan Stibbe)  هستند.
آنها در زمانی پر تنش به خدمه روسی، آمریکایی و اروپایی ایستگاه فضایی می‌پیوند در حالی که آینده این همکاری سه‌ دهه‌ای نامشخص است.
در روز شنبه(دوم آوریل)، دیمیتری روگوزین، رئیس آژانس فضایی فدرال روسیه تحریم‌های اعمال شده از سوی کشورهای غربی بر روسیه در پی حمله به اوکراین را محکوم کرد و در پستی توییتری نوشت: احیای روابط عادی بین شرکا در ایستگاه فضایی بین‌المللی و سایر پروژه‌های مشترک، تنها با لغو کامل و بدون قید و شرط تحریم‌های غیرقانونی امکان‌پذیر است.
ایستگاه فضایی بین‌المللی در دهه ۱۹۹۰ به عنوان مکانی برای از سرگیری دوران جدید همکاری‌ها پس از جنگ سرد بین بلوک‌های رقیب در نظر گرفته شد و تاکنون فارغ از هرگونه تحولات ژئوپلیتیک در زمین به کار خود ادامه داده است. این ایستگاه از حمله روسیه به گرجستان در سال ۲۰۰۸ و همچنین الحاق کریمه در سال ۲۰۱۴ جان سالم به در برد. با این حال پس از حمله روسیه به اوکراین، آینده این مشارکت با شک و تردید مواجه شده است.
در حال حاضر هفت فضانورد حرفه‌ای در ایستگاه فضایی بین‌المللی حضور دارند که شامل سه فضانورد آمریکایی از جمله راجا چاری(Raja Chari)، کایلا بارون(Kayla Barron) و توماس مارشبرن (Tom Marshburn)، ماتیاس ماورر(Matthias Maurer) آلمانی و سه فضانورد روسی با نام‌های سرگئی کورساکوف(Sergey Korsakov)، اولگ آرتمیف(Oleg Artemyev) و دنیس ماتویف(Denis Matveev) می‌شود.  
کیل لیندگرن(Kjell Lindgren)، رابرت هاینز(Robert Hines) و جسیکا واتکینز(Jessica Watkins) به همراه سامانتا کریستوفورتی(Samantha Cristoforetti) ایتالیایی از آژانس فضایی اروپا اواخر این ماه جایگزین فضانوردان آمریکایی خواهند شد.
                           ",https://www.asriran.com/003Urp
833640,۱۴۰۱/۰۱/۱۶,اجتماعی ,حمله به دو طلبه در صحن پیامبر اعظم حرم امام رضا (ع),ساعتی پیش دو طلبه حاضر در صحن پیامبر اعظم(ص) بافردی که هویت آن در دست بررسی است با ضربات چاقو مورد حمله قرار گرفتند.,"همزمان با سومین روز ماه مبارک رمضان، ساعتی پیش دو طلبه حاضر در صحن پیامبر اعظم(ص) بافردی که هویت آن در دست بررسی است با ضربات چاقو مورد حمله قرار گرفتند.
به گزارش روابط عمومی آستان قدس رضوی، با هوشیاری زائران و تلاش عوامل انتظامات و یگان حفاظت حرم مطهر ضارب بلافاصله بازداشت و تحویل مقامات انتظامی شد و مصدومان به سرعت به بیمارستان منتقل شدند.
آستان قدس رضوی ضمن محکومیت این تعرض به ساحت مقدس حضرت رضا علیه السلام و روحانیت معزز، موضوع را تا حصول نتیجه و شناسایی عوامل پیگیری خواهد کرد و گزارش آن را متعاقبا به اطلاع مردم عزیز خواهد رساند.                           ",https://www.asriran.com/003Uro
