News_ID,Date,Subject,Title,Summary,Body,Short_link
832616,۱۴۰۱/۰۱/۰۹,اقتصادی,شاسی بلند جدید چینی بر پایه پلتفرم جک اس5 بازار ایران/ سی هاو اکس6 چگونه خودرویی است؟ (+عکس),جالب آنکه قرار است سی هاو اکس6 در بازار روسیه با نام اس6 عرضه شود. قیمت بازار روسیه نیز از 22900 تا 27 هزار دلار در نظر گرفته شده است.,"عصر ایران-  تا کنون 2 محصول پرچمدار از برند سی هاو را در گروه خودروی عصر ایران معرفی کرده ایم که اینجا و اینجا می توانید اطلاعات مرتبط با آنها را مطالعه کنید. همانطور که عنوان شد؛ سی هاو حاصل همکاری جک فولکس واگن با سئات است که فعالیت خود را ازسال 2018 آغاز کرده است.
اما سی هاو یک کراس اوور دیگر را نیز در گروه محصولات خود دارد که از یک نظر برای مخاطب ایرانی جذابیت بیشتری خواهد داشت! سی هاو اکس6(X6) در واقع برپایه پلتفرم جک اس5 توسعه یافته و به نوعی فیس لیفت همان خودرو محسوب می شود که در بازار ایران نیز سابقه حضور و فروش موفقی را دارد.
سی هاو اکس6 از منظر ابعاد برابر با 4505 میلیمتر در طول، 1850 میلیمتر در عرض و 1698 میلیمتر در ارتفاع توسعه یافته که این اعداد به ابعاد اس5 بسیار نزدیک هستند.
مهمترین تغییر اکس6 در مقایسه با اس5 به بخش دماغه مربوط می شود که از الگوی چراغ های اصلی ال ایی دیی L وارونه استفاده شده و همین رویکرد موجب شکل گیری یک جلوپنجره بزرگ نیز شده است.
جالب آنکه قرار است سی هاو اکس6 در بازار روسیه با نام اس6 عرضه شود. قیمت بازار روسیه نیز از 22900 تا 27 هزار دلار در نظر گرفته شده است.
رینگ های استاندارد در اندازه 18 اینچی ارائه شده است. در بخش پیشرانه نیز از نمونه 4 سیلندر 1.5 لیتری توربوشارژ با  150 اسب بخار خروجی و گشتاور 210 نیوتن متر استفاده شده است. این مجموعه با جعبه دنده 7 سرعته اتوماتیک هماهنگ می شود. خودرو فاقد سامانه تمام چرخ محرک است.
در کابین از نمایشگر دیجیتال اطلاعات کیلومتر و همچنین یک نمایشگر لمسی بزرگ تبلتی برای تنظیمات سیستم سرگرمی استفاده شده است. از دیگر جزئیات می توان به دوربین 360 درجه، استراحتگاه دست با دو محفظه لیوان و تعویض گر چرخان برای تغییر دنده ها اشاره کرد.
سایر اطلاعات مرتبط با این خودرو بطور رسمی منتشر نشده است.
                                                                     ",https://www.asriran.com/003UbI
832618,۱۴۰۱/۰۱/۰۹,عمومی,پایین پریدن از هواپیما، تفنگداران شوروی سال 1935 (فیلم),صحنه پایین پریدن از هواپیما، تفنگداران شوروی سال 1935 را ببینید.,کد ویدیو  دانلود    فیلم اصلی                                     ,https://www.asriran.com/003UbK
832617,۱۴۰۱/۰۱/۰۸,بین الملل,مقام آمریکایی: روسیه بیش از یک هزار و 370 موشک به اوکراین شلیک کرده,در ماریوپل، نیروهای روسیه همچنان از سلاح های دوربرد استفاده می‌کنند، اما آنها نتوانسته‌اند ماریوپل را تصرف کنند.,"یک مقام ارشد دفاعی آمریکایی اعلام کرد که روسیه از آغاز تهاجم به اوکراین که یک ماه از آن می گذرد بیش از یک هزار و ۳۷۰ موشک به سمت اوکراین شلیک کرده است.
به گزارش ایرنا، این مقام وزارت دفاع پنتاگون که نامش بیان نشده است، روز دوشنبه به وقت محلی در گفت و گو با خبرنگاران ادعا کرد که نیروهای روسیه در مناطق مختلف اوکراین متوقف شده اند.
این مقام آمریکایی ادامه داد: هیچ تغییری در وضعیت شهرهای ماریوپل، چرنیهف، میکولایف یا خارکف ایجاد نشده است. آنها هیچ پیشرفتی در حرکت به سمت کی یف نداشته اند و نتوانسته اند در بخش های شمالی اوکراین چه چرنیهف یا خارکف پیشروی کنند.
وی افزود: در ماریوپل، نیروهای روسیه همچنان از سلاح های دوربرد استفاده می‌کنند، اما آنها نتوانسته‌اند ماریوپل را تصرف کنند.
وی ادامه داد: هیچ تغییری در آسمان یا محیط دریایی اوکراین ایجاد نشده است و نیروهای روسیه در روزهای شنبه و یکشنبه هیچ پیشروی به سمت میکولایف انجام نداده اند، بنابراین آنها خارج از شهر هستند.
ولادیمیر پوتین رئیس جمهوری روسیه روز ۲۱ فوریه گذشته (دوم اسفند ۱۴۰۰) با انتقاد از بی‌توجهی غرب به نگرانی‌های امنیتی مسکو، استقلال جمهوری‌های خلق دونتسک و لوهانسک را در منطقه دونباس به رسمیت شناخت.
پوتین سه روز پس از آن، پنجشنبه ۵ اسفند نیز عملیاتی نظامی که آن را ""عملیات ویژه"" خواند، علیه اوکراین آغاز کرد و به این ترتیب روابط پرتنش مسکو- کی‌یف به رویارویی نظامی تغییر وضعیت داد. درگیری ها در اوکراین و واکنش ها به اقدام روسیه همچنان ادامه دارد.                           ",https://www.asriran.com/003UbJ
832615,۱۴۰۱/۰۱/۰۸,ورزشی,خطر از بیخ گوش انصاری‌فرد گذشت,امشب اعضای تیم ملی جشن تولد کوچکی برای کریم انصاری‌فرد برگزار می‌کنند که یکی از بازیکنان کیک را به صورت این بازیکن زد. ظاهراً شیئی در کیک وجود داشت که باعث آسیب دیدگی چشم انصاری‌فرد شد.,"مهاجم تیم ملی فوتبال کشورمان به خاطر یک اتفاق ساده نزدیک بود با خطری بزرگ مواجه شود.
به گزارش تسنیم، تیم ملی فوتبال کشورمان از ساعت 16 فردا (سه شنبه) در آخرین دیدار مرحله انتخابی نهایی جام جهانی 2022 به مصاف لبنان می‌رود اما یک اتفاق عجیب در اردوی تیم ملی نزدیک بود مهاجم تیم ملی را دچار دردسر کند.
ماجرا از این قرار است که امشب اعضای تیم ملی جشن تولد کوچکی برای کریم انصاری‌فرد برگزار می‌کنند که یکی از بازیکنان کیک را به صورت این بازیکن زد. ظاهراً شیئی در کیک وجود داشت که باعث آسیب دیدگی چشم انصاری‌فرد شد. با این حال خوشبختانه آسیب جدی و عمقی به چشم انصاری‌فرد وارد نشده اما این بازیکن راهی بیمارستان شده و بخشی از صورت وی بخیه خورد.
حال عمومی مهاجم تیم ملی خوب بوده و خطر از بیخ گوش او گذشته است.                           ",https://www.asriran.com/003UbH
832614,۱۴۰۱/۰۱/۰۸,بین الملل,قطر: گفتگوی شورای همکاری خلیج فارس با ایران یک ضرورت است,بازگشت به توافق هسته‌ای امری بسیار حایز اهمیت برای ثبات منطقه است، ما نمی‌خواهیم شاهد مسابقه تسلیحاتی (در منطقه) باشیم.,"وزیر امور خارجه قطر اعلام کرد گفتگوی منطقه‌ای بین شورای همکاری خلیج فارس و ایران امری ضروری برای تعامل با مسایل و دغدغه‌های مشترک فیما بین است.
به گزارش تسنیم، شیخ محمد بن عبدالرحمن آل ثانی وزیر امور خارجه قطر در گفتگویی با شبکه سی ان ان ضمن تاکید بر اهمیت گفتگوهای منطقه‌ای، گفتگو بین شورای همکاری خلیج فارس و ایران را امری ضروری برای حل مسایل و رفع نگرانی‌های مشترک دانست.
وی در رابطه با پرونده هسته‌ای ایران هم تاکید کرد: بازگشت به توافق هسته‌ای امری بسیار حایز اهمیت برای ثبات منطقه است، ما نمی‌خواهیم شاهد مسابقه تسلیحاتی (در منطقه) باشیم.
آل ثانی به این رسانه آمریکایی گفت: ایالات متحده یکی از کشورهای است که ما متحد آن هستیم اما (با این حال) ما خواهان بازگشت تمامی طرف‌ها به مذاکرات هسته‌ای و توافق می باشیم.                           ",https://www.asriran.com/003UbG
832613,۱۴۰۱/۰۱/۰۸,اجتماعی ,دمای هوای استان خوزستان افزایش می‌یابد/ وقوع گرد و غبار,نقشه‌های پیش‌یابی نشان می‌دهد دمای هوای استان خوزستان از فردا سه‌شنبه تا پایان هفته روند افزایشی دارد.,"مدیرکل هواشناسی استان خوزستان گفت: برای امروز و فردا وزش باد متوسط همراه با تندباد لحظه‌ای پیش‌بینی می‌شود همچنین برخواستن گرد و غبار موقت نیز دور از انتظار نیست.
محمد سبزه‌زاری در گفت‌وگو با تسنیم در اهواز، با اشاره به آخرین وضعیت آب و هوایی استان اظهار داشت: برای امروز و فردا وزش باد متوسط در مناطق جنوبی، جنوبی غربی، جنوب شرقی و مرکز استان خوزستان، همراه با تندباد لحظه‌ای پیش‌بینی می‌شود همچنین برخواستن گرد و غبار موقت نیز دور از انتظار نیست.
مدیرکل هواشناسی استان خوزستان عنوان داشت: روز پنجشنبه این هفته با عبور موج ضعیفی از فراز استان خوزستان، شاهد افزایش ابر به ویژه در مناطق شمالی استان خواهیم بود، شمال غرب خلیج فارس نیز تا روز سه‌شنبه هفته جاری همچنان مواج است.
سبزه زاری ادامه داد: نقشه‌های پیش‌یابی نشان می‌دهد دمای هوای استان خوزستان از فردا سه‌شنبه تا پایان هفته روند افزایشی دارد.
وی در پایان گفت: در 24 ساعت گذشته امیدیه با 24.4 و ایذه با 0.9 درجه سانتیگراد به ترتیب گرم‌ترین و خنک‌ترین نقاط خوزستان بودند همچنین حداکثر دمای اهواز در این مدت 23.9 و حداقل 12.3 درجه سانتیگراد گزارش شد.                           ",https://www.asriran.com/003UbF
832612,۱۴۰۱/۰۱/۰۸,اقتصادی,وزیر نفت: عملیات حفاری در میدان آرش به‌زودی آغاز می‌شود,میدان گازی آرش یک میدان مشترک بین کشورهای ایران و کویت و عربستان سعودی است و بخش‌هایی از آن در محدوده آب‌های تحدید حدود نشده بین ایران و کویت قرار دارد.,"وزیر نفت از تکمیل مطالعات جامع میدان مشترک آرش با حفاری چاه اکتشافی و انجام لرزه‌نگاری خبر داد.
جواد اوجی در حساب کاربری توییتر خود نوشت: ""مطالعات جامع میدان مشترک آرش با حفاری چاه اکتشافی و انجام لرزه‌نگاری تکمیل شده و به زودی با نصب جکت (پایه)، عملیات حفاری در این میدان آغاز خواهد شد.
گرچه ما مایل به مذاکره و همکاری برای توسعه میادین مشترک هستیم اقدامات یک جانبه، مانع اجرای طرح مذکور نخواهد شد.""
میدان گازی آرش یک میدان مشترک بین کشورهای ایران و کویت و عربستان سعودی است و بخش‌هایی از آن در محدوده آب‌های تحدید حدود نشده بین ایران و کویت قرار دارد.                           ",https://www.asriran.com/003UbE
832611,۱۴۰۱/۰۱/۰۸,اجتماعی ,شهر‌های خلوت برای سفر در هفته دوم نوروز,ستاد مرکزی هماهنگی خدمات سفر به مسافران توصیه کرد: قبل از سفر، به شرایط جوی و امکانات اقامتی مقصد توجه داشته باشند.,"در هفته دوم تعطیلات و همزمان با آغاز موج دوم سفر‌های نوروزی، ستاد مرکزی هماهنگی خدمات سفر، استان‌ها و شهر‌های دیگری را که به نسبت خلوت‌تر هستند، پیشنهاد کرد.
به گزارش ایسنا، در اطلاعیه این ستاد آمده است: با توجه به ادامه سفر‌ها و با هدف توزیع مکانی سفر در نیمه شمالی کشور و جلوگیری از کاهش کیفیت خدمات به گردشگران، شهر‌های خرم‌آباد، بروجرد و دورود در استان لرستان، شهر‌های کرمانشاه، قصرشیرین، پاوه و دالاهو در استان کرمانشاه، شهر‌های تویسرکان، ملایر و نهاوند در استان همدان، شهر‌های تبریز، مراغه، جلفا و کلیبر در استان آذربایجان شرقی و شهر‌های ارومیه، خوی، پیرانشهر و بوکان در استان آذربایجان غربی برای سفر نوروزی پیشنهاد می‌شود.همچنین شهر تهران و استان‌های زنجان، سمنان و قزوین برای سفر پیشنهاد شده است.
ستاد مرکزی هماهنگی خدمات سفر به مسافران توصیه کرد: قبل از سفر، به شرایط جوی و امکانات اقامتی مقصد توجه داشته باشند.
بنا بر اعلام قبلی این ستاد، ظرفیت اقامتی شهر‌های مشهد، شیراز، بندرعباس، بوشهر، گناوه، دیلم، لنگه، خمیر، پل، تمام جزایر جنوبی، چابهار، یزد و اصفهان تکمیل شده است. این ستاد همچنین پیش‌بینی کرده است بیشتر شهر‌های مرکزی با توجه به موج سفر‌ها در هفته دوم تعطیلات به سمت شهر‌های شمالی خلوت‌تر باشد                           ",https://www.asriran.com/003UbD
832610,۱۴۰۱/۰۱/۰۸,اقتصادی,فردا نرخ بیمه شخص ثالث مشخص می‌شود,برای کسانی که بیمه نامه خود را سال قبل خریداری کردند برای افزایش بیمه نیاز به تغییر ندارند.,"معاون طرح و توسعه بیمه مرکزی گفت: برای افرادی که بیمه آن‌ها از ابتدای فروردین امسال بوده تمهیداتی در نظر گرفته خواهد شد.مصدق گفت: دیه ماه حرام را با فرمول مشخص حساب می کنیم، فردا نرخ بیمه شخص ثالث اعلام می شود.برای کسانی که بیمه نامه خود را سال قبل خریداری کردند برای افزایش بیمه نیاز به تغییر ندارند.
او می‌گوید از شرکت‌های بیمه خواهش کردیم برای افراد که بیمه آنها فروردین امسال بوده مواردی را در نظر گیرند.
امروز اعلام شد که مبلغ دیه ۶۰۰ میلیون تومان در ماه های غیر حرام است.                           ",https://www.asriran.com/003UbC
832609,۱۴۰۱/۰۱/۰۸,بین الملل,وعده کردستان عراق برای تامین نفت مورد نیاز اروپا,کردستان عراق به زودی به یکی از صادر کنندگان مهم انرژی تبدیل خواهد شد و در تامین نیاز جهانی سهیم می‌شود.,"اقلیم کردستان عراق اعلام کرد ظرفیت تامین حجم کمبود انرژی حداقل در اروپا را دارد.
به گزارش تسنیم، الامارات الیوم به نقل از مسرور بارزانی نخست وزیر کردستان عراق نوشت: اقلیم کردستان ظرفیت پر کردن خلأ به وجود آمده از کمبود انرژی را حداقل برای اروپا دارد.
بارزانی که در کنفرانس انرژی در دوبی سخن می‌گفت افزود: کردستان عراق به زودی به یکی از صادر کنندگان مهم انرژی تبدیل خواهد شد و در تامین نیاز جهانی سهیم می‌شود، او همچنین از صادرات انرژی به ترکیه در آینده‌ای بسیار نزدیک پرده برداشت.
به گفته نخست وزیر اقلیم کردستان عراق، این منطقه به زودی به یکی از منابع مهم انرژی در سایه افزایش تقاضای جهانی مبدل می‌شود.
بارزانی در این رابطه تاکید کرد: اقلیم کردستان به زودی به منبع صدور گاز به بقیه نقاط عراق، ترکیه و اروپا تبدیل خواهد شد، از اینرو ما در کردستان این قابلیت را داریم که نقص به وجود آمده در تامین نفت اروپا را تامین کرده و اگر شرکای ما در بغداد آماده همکاری در این زمینه باشند، ما این کار را انجام می‌دهیم.
گفتنی است، براساس حکم ماه گذشته دادگاه فدرال عراق، استخراج و صادرات نفت در اقلیم کردستان عراق باید تحت نظارت دولت مرکزی این کشور انجام شود، حکمی که بارزانی ان را ناعادلانه توصیف کرد.                           ",https://www.asriran.com/003UbB
