News_ID,Date,Subject,Title,Summary,Body,Short_link
835564,۱۴۰۱/۰۱/۲۸,سیاسی,نماینده مجلس: با آمارهای غلطی که به رئیس‌جمهور می‌دهید به گرانی‌ها دامن می‌زنید,گرانی خودرو از سکه و ارز بیشتر در برهم زدن وضعیت اقتصادی کشور تاثیرگذار است، تا جایی که مردم دیگر نمی توانند حتی یک آپارتمان خیلی کوچک اجاره کنند.,"نماینده خرم آباد و چگینی در مجلس درباره گرانی های افسارگسیخته اخیر گفت: با آمارهای غلطی که به رئیس جمهور می دهید به گرانی ها دامن می زنید و فقط دهک های پایین از این گرانی ها آسیب می بینند.
به گزارش ایلنا، مرتضی محمودوند در نشست علنی امروز (یکشنبه، ۲۸ فروردین ماه) مجلس شورای اسلامی در تذکر شفاهی با تشکر از نمایندگان برای رأی مثبت به طرح شفافیت آرا، گفت: اساتید حق التدریس جوان حتی برای گرفتن یک وام قرض الحسنه هویت ندارند، لذا از وزیر علوم درخواست می کنم هر چه زودتر این افراد را ساماندهی کند.
نماینده مردم خرم آباد و چگینی درباره گرانی های افسارگسیخته اخیر افزود: با آمارهای غلطی که به رئیس جمهور می دهید به گرانی ها دامن می زنید و فقط دهک های پایین از این گرانی ها آسیب می بینند، چرا که افزایش قیمت مواد خوراکی به معیشت مردم آسیب می زند.
همچنین موضوع گرانی خودرو نیز به جایی رسیده که حضرت آقا شخصاً در این خصوص تذکر می دهند، چرا که در طی یک سال گذشته ۳ بار افزایش قیمت داشته، این در حالی است که گرانی خودرو از سکه و ارز بیشتر در برهم زدن وضعیت اقتصادی کشور تاثیرگذار است، تا جایی که مردم دیگر نمی توانند حتی یک آپارتمان خیلی کوچک اجاره کنند.
عضو کمیسیون امنیت ملی و سیاست خارجی مجلس در ادامه با تشکر از وزارت دفاع گفت: وزارت دفاع توانسته صنعت نظامی و دفاعی را تا این حد پیش ببرد که نظر مستقیم حضرت آقا در این امر دخیل بوده است.                           ",https://www.asriran.com/003VMq
835563,۱۴۰۱/۰۱/۲۸,اجتماعی ,فراخوان مشمولان اعزامی پایه خدمتی اردیبهشت ۱۴۰۱,این دسته از مشمولان می‌بایست روز پنج شنبه یکم اردیبهشت ماه سال ۱۴۰۱ در ساعت، محل و مراکزی که در برگ معرفی نامه مشمولان اعلام شده، حضور یابند و به خدمت دوره ضرورت اعزام شوند.,"سازمان وظیفه عمومی انتظامی کشور در اطلاعیه ای اعلام کرد که کلیه مشمولان دارای برگ آماده به خدمت به تاریخ اردیبهشت ۱۴۰۱ می‌بایست در مراکز مندرج در برگ معرفی نامه حضور یابند.
به گزارش ایلنا، سازمان وظیفه عمومی در اطلاعیه‌ای اعلام کرد: کلیه مشمولانی که برگ آماده به خدمت به تاریخ اردیبهشت ماه سال ۱۴۰۱ دریافت کرده‌اند، می‌بایست با مراجعه به یکی از دفاتر خدمات الکترونیک انتظامی (پلیس +۱۰)، برگ معرفی نامه مشمولان به مراکز آموزش را دریافت و برابر اطلاعات مندرج در آن اقدام کنند.
این دسته از مشمولان می‌بایست روز پنج شنبه یکم اردیبهشت ماه سال ۱۴۰۱ در ساعت، محل و مراکزی که در برگ معرفی نامه مشمولان اعلام شده، حضور یابند و به خدمت دوره ضرورت اعزام شوند.
مشمولان اعزامی می‌بایست کارت تزریق واکسیناسیون کووید ۱۹ و واکسن مننژیت و دوگانه را در روز اعزام به همراه داشته باشند.
مشمولان می‌بایست اصل مدارک مورد نیاز اعم از برگ آماده به خدمت، برگ محل مراجعه، برگ واکسیناسیون، کارت ملی و شناسنامه و مدارک مربوط به شرایط خاص را به همراه خود داشته باشند.
در این اطلاعیه آمده است، عدم حضور به موقع در زمان و محل‌های تعیین شده، غیبت محسوب شده و برابر ماده ۱۰ و ۵۸ قانون خدمت وظیفه عمومی با آنان رفتار خواهد شد.
دراین اطلاعیه ذکرشده است، متقاضیان در صورت نیاز به اطلاعات بیشتر می‌توانند از طریق پایگاه اطلاع رسانی سازمان به نشانی www.vazifeh.police.ir، سامانه تلفن گویا به شماره ۰۹۶۴۸۰ و یا کانال خبر سربازی در پیام رسان سروش به نشانی khabaresarbazi @ از آخرین اخبار مربوطه مطلع شوند.                           ",https://www.asriran.com/003VMp
835560,۱۴۰۱/۰۱/۲۸,ورزشی,عکس جنجالی از اتاق کار سرمربی تیم ملی,انتشار تصویری از اتاق کار دراگان اسکوچیچ سرمربی تیم ملی، نشان می‌دهد که او باوجود عدم اظهارنظر در مورد جلد روزنامه سان، توجه ویژه‌ای به آن نشان داده است.,"جلد روزنامه سان انگلیس که سروصدای زیادی را به پا کرد، حالا روی دیوار دفتر کار دراگان اسکوچیچ دیده می‌شود.
به گزارش ورزش سه، یک روز پس از قرعه‌کشی رقابت‌های جام جهانی ۲۰۲۲ قطر بود که روزنامه سان در واکنش به هم‌گروهی انگلیس با تیم ملی ایران، تیتر یک خود را به شکلی عجیب به خوشحالی بابت هم‌گروهی با ایران اختصاص داد و با استفاده از تصویر هری کین، کاپیتان و مهاجم این تیم نوشت: «به ایران خوردیم، خداراشکر!»
این جلد از سوی روزنامه معروف لندنی توجه بسیاری را به خود جلب کرد و در ایران نیز مورد اعتراض گروهی از طرفداران فوتبال قرار گرفت و البته بازیکنان تیم ملی هم کم و بیش به آن واکنش نشان دادند و از توان تیمی خود برای رویارویی با انگلیس گفتند.

اما حالا انتشار تصویری از اتاق کار دراگان اسکوچیچ سرمربی تیم ملی، نشان می‌دهد که او باوجود عدم اظهارنظر در مورد جلد روزنامه سان، توجه ویژه‌ای به آن نشان داده است.
در این اتاق، پشت سر سرمربی تیم ملی نقشه ایران دیده می‌شود و اسکوچیچ با لوگوی تیم‌ها، نقشه جغرافیایی فوتبال ایران را تشکیل داده و البته یک پرینت از تیتر تحقیرآمیز روزنامه سان را هم در گوشه‌ای از نقشه قرار داده تا همیشه جلوی چشمش باشد.

سرمربی تیم ملی به شکلی جالب این جلد علیه تیمش را به دیوار اتاق کارش چسبانده تا همیشه آن را جلوی چشم داشته باشد.
این اقدام جنجالی در حالی انجام شده که اسکوچیچ معمولا شخصیت آرام و به دور از جنجالی را از خود نشان داده اما حالا تیتر روزنامه انگلیسی علیه تیم او و شاگردانش به حدی برایش سنگین بوده که یک نسخه از آن را چاپ کرده تا احتمالا هر موقع که آن را دید، با خستگی ناپذیری و جدیت بیشتری کار را دنبال کند.
روزنامه سان یک روز پس از قرعه کشی تیتر یک خود را به شکرگزاری از هم‌گروهی با ایران اختصاص داد.

دراگان اسکوچیچ این روزها در ایران مشغول برنامه‌ریزی برای مسیر آماده‌سازی ایران تا جام جهانی است و آنطور که مسئولان فدراسیون فوتبال گفته‌اند، به دلیل مشکلات مالیاتی فدراسیون، امکان خروج از ایران را ندارد.
تیم ملی که با هدایت اسکوچیچ به جام جهانی ۲۰۲۲ قطر صعود کرد، در این رقابت‌ها با انگلیس، برنده پلی آف اروپا و ایالات متحده آمریکا دیدار می‌کند.                           ",https://www.asriran.com/003VMm
835562,۱۴۰۱/۰۱/۲۸,اجتماعی ,فردا دوشنبه فرودگاه مهرآباد ۴ ساعت تعطیل می‌شود,همزمان با روز ارتش جمهوری اسلامی ایران این فرودگاه از ساعت 7:30 صبح الی 11:30 به مدت 4 ساعت به جهت انجام رژه هوایی در آسمان پایانه های هوایی تهران تعطیل خواهد بود .,"فرودگاه مهرآباد فردا دوشنبه 29 فروردین از ساعت 7:30 تا 11:30 تعطیل می شود.
به گزارش ایلنا و به نقل از روابط عمومی فرودگاه بین المللی مهرآباد، فردا دوشنبه 29 فروردین 1401 همزمان با روز ارتش جمهوری اسلامی ایران این فرودگاه از ساعت 7:30 صبح الی 11:30 به مدت 4 ساعت به جهت انجام رژه هوایی در آسمان پایانه های هوایی تهران تعطیل خواهد بود .
بر این اساس از کلیه مسافرین محترم درخواست می شود بر اساس ساعت درج شده بر روی بلیت خود در ترمینال های فرودگاه جهت انجام تشریفات سفر حاضر شوند و در صورت نیاز به کسب اطلاعات بیشتر با سامانه 199 (مرکز تلفن فرودگاه بین المللی مهرآباد) تماس حاصل کنند.                           ",https://www.asriran.com/003VMo
835554,۱۴۰۱/۰۱/۲۸,بین الملل,آلمان؛ کشف توطئه ربودن وزیر بهداشت، قطع برق و بمب‌گذاری برای سرنگونی دولت,بخشی از اعضای این گروه، مخالف واکسن کرونا هستند.,"دولت آلمان از بازداشت اعضای یک گروه افراطی خبر داد که قصد داشتند از طریق ربودن وزیر بهداشت، بمبگذاری و انفجار و انجام عملیات های تروریستی از جمله قطع برق، دولت این کشور را سرنگون کنند.به گزارش عصرایران، آنها همچنین قصد داشتند شرایطی بی ثبات و شبیه جنگ داخلی در آلمان ایجاد کنند.پلیس آلمان 4 نفر از رهبران این گروه معروف به ""ملی گرایان متحد"" (Vereinte Patrioten) را بازداشت کرده است. همچنین از این افراد سلاح و مهمات کشف شده است. رهبران این گروه برای انجام عملیات تروریستی نیز برنامه ریزی می کردند. 12 نفر در این ماجرا تحت تحقیق قضایی هستند.
 
شبکه تلویزیونی ""ARD"" آلمان گفته است این گروه راست افراطی قصد داشته در هفته جدید، سلاح جدید دریافت کند و پس از آن عملیات ربودن وزیر بهداشت آلمان ( كارل لوترباخ) را اجرا کند. اجرای چند انفجار در سطح آلمان برای ایجاد بی ثباتی هم از دیگر برنامه های این گروه بود که موفق به اجرای آن نشد.نمایندگان دادستانی در شهر کوبلنز آلمان گفته اند: ربودن چهره های معروف بخشی از برنامه آنها بود. به نام این چهره ها اشاره نشده است.شماری از افراد مخالف واکسن و حامیان گروه راستگرای ""جنبش رایش"" نیز در فعالیت های این گروه مشارکت داشتند. آنها می خواستند با استفاده از بمب و انفجار، زیرساخت های انرژی آلمان را مورد هدف قرار بدهند و جریان برق را در آلمان، قطع کنند.دادستانی در بیانیه ای گفته است هدف مظنونان، ایجاد وضعیتی شبیه به جنگ داخلی و در گام بعدی، سرنگونی حکومت دموکراتیک آلمان بوده است.در ادامه این بیانیه آمده است: 4 نفر از مظنونان در بازرسی های پلیس در 9 ایالت آلمان، بازداشت شده اند. پلیس همچنین در بازرسی ها یک قبضه سلاح کلاشنیکف، بیش از 10 سلاح گرم، مهمات و گلوله و تجهیزات الکترونیک متنوع و گواهی های جعلی واکسن و آزمایش کرونا کشف شده است.
وزیر بهداشت آلمان
                           ",https://www.asriran.com/003VMg
835556,۱۴۰۱/۰۱/۲۸,اجتماعی ,روحانی هوادار پرسپولیس: میکروفونت آبیه خوب نیست (فیلم),از حاشیه های مراسم افطاری رئیس جمهور با روحانیون,کد ویدیو  دانلود    فیلم اصلی                                     ,https://www.asriran.com/003VMi
835559,۱۴۰۱/۰۱/۲۸,اقتصادی,اتحادیه مشاوران املاک تهران: افزایش نرخ اجاره مسکن شایعه است,رییس اتحادیه مشاوران املاک تهران، گفت: اکنون فصل اجاره نیست، اما دلالان قصد دارند از عدم تناسب در عرضه وتقاضا سوءاستفاده کنند و خارج از مصوبه ستاد کرونا، نرخ‌گذاری بازار اجاره را انجام دهند.,"رییس اتحادیه مشاوران املاک تهران با تاکید بر اینکه شایعات در خصوص افزایش چشم‌گیر نرخ‌های اجاره مسکن واقعیت ندارد، گفت: مصوبه ستاد کرونا درباره تعیین سقف اجاره بها در حال اجراست و بر مبنای این مصوبه افزایش قیمت نداریم و قراردادهای اجاره در سال جدید بر مبنای این مصوبه تمدید خواهد شد.
«مصطفی قلی خسروی»رئیس اتحادیه مشاوران املاک در گفت‌وگو با ایرنا درباره وضعیت بازار اجاره، گفت: وضعیت در بازار اجاره آرام است و شایعات در خصوص افزایش چشم‌گیر نرخ‌های اجاره مسکن واقعیت ندارد.
وی توضیح داد: مصوبات ستاد ملی مقابله با کرونا در خصوص بازار اجاره که در آن تا افزایش نرخ از ۱۵ تا سقف ۳۰ درصد با توجه به شهر محل سکونت برای تمدید اجاره بها اجازه داده شده است، در کشور اجرا می‌شود و هیچ مالکی حق ندارد، اجاره را بیش از نرخ مصوب افزایش دهد و یا حکم تخلیه برای مستاجر دریافت کند.
رییس اتحادیه مشاوران املاک تهران، گفت: اکنون فصل اجاره نیست، اما دلالان قصد دارند از عدم تناسب در عرضه وتقاضا سوءاستفاده کنند و خارج از مصوبه ستاد کرونا، نرخ‌گذاری بازار اجاره را انجام دهند.
وی با بیان اینکه رسانه‌ها نباید در دام سوداگران بیفتند، گفت: تکمیل طرح نهضت ملی مسکن و عرضه آن، تعادل را در بازار مسکن و به تبع به بازار اجاره ایجاد خواهد کرد.
به گفته قلی خسروی، قیمت‌های درج شده در آگهی‌های اجاره مسکن در پلتفرم‌های آگهی و سایت‌ها چند برابر قیمت واقعی است.
رییس اتحادیه مشاوران املاک تهران گفت: آگهی‌هایی در فضای مجازی دیده می‌شود که چند برابر ارزش واقعی ملک، نرخ‌گذاری شده است. بارها در جلسه با دادستانی خواستار برخورد با آگهی‌های غیرواقعی قیمت فروش و اجاره در سایت‌های مجازی شدیم.
وی ادامه داد: تا زمانی که مصوبه ستاد کرونا درحال اجراست، افزایش غیرمتعارف قیمت اجاره تخلف محسوب می‌شود و مستاجران می‌توانند مقابل رقم‌های پیشنهادی غیرمعقول بایستند.                           ",https://www.asriran.com/003VMl
835557,۱۴۰۱/۰۱/۲۸,اقتصادی,دلارهای آزاد شده ایران خرج چه می‌شود؟,ارزهای آزاد شده در سه بخش در اختیار بانک مرکزی، صندوق توسعه ملی و دولت قرار می‌گیرد تا براساس سیاست و برنامه مشخص هزینه شود.,"رئیس سازمان برنامه و بودجه، سیاست دولت را در قِبال نحوه هزینه کرد ارزهای آزاد شده ایران از دیگر کشورها برای جبران کسری بودجه، توسعه و پیشرفت کشور اعلام کرد.
به گزارش خبرآنلاین، مسعود میرکاظمی در پاسخ به سوالی مبنی براینکه ارزهای آزاد شده ایران در دیگر کشورها تا چه میزان می‌تواند به جبران کسری بودجه سال جاری کمک کند و در کدام بخش‌ها هزینه خواهد شد، گفت: ارزهای آزاد شده در سه بخش در اختیار بانک مرکزی، صندوق توسعه ملی و دولت قرار می‌گیرد تا براساس سیاست و برنامه مشخص هزینه شود.
وی در واکنش به انتظار افکار عمومی در خصوص اینکه با آزادسازی ارزهای بلوکه شده ایران اتفاقات موثری در کشور اتفاق بیافتد، بیان کرد: قطعا همینطور است و اگر ارزی آزاد شود، برای کمک به پیشرفت پروژه‌های عمرانی، کارهای زیرساختی و رفع مشکلات مردم تزریق می‌شود و این موضوع کاملا روشن است.                           ",https://www.asriran.com/003VMj
835552,۱۴۰۱/۰۱/۲۸,فرهنگی/هنری,سیر تا پیاز ماجرای پاره شدن آرشه ویولون در کنسرت خواننده معروف (فیلم),‏در کنسرت ‎ «آرون افشار» آرشه ویولون پاره میشود، ولی صدای ساز با همان کیفیت همچنان شنیده می‌شود. حالا پرهام حسینی نوازنده ویولن ارکستر آرون افشار درباره ویدیوی جنجالی توضیح می‌دهد.,کد ویدیو  دانلود    فیلم اصلی                                     ,https://www.asriran.com/003VMe
835555,۱۴۰۱/۰۱/۲۸,سیاسی,تقدیر و تشکر ۲۱۵ نفر از نمایندگان مجلس از ستاد کرونا برای حضوری شدن مدارس و آموزش عالی,از تصمیم درست و سازنده و منطقی ستاد ملی مقابله با بیماری کرونا در خصوص حضوری شدن فرآیند آموزش در مقاطع مختلف تحصیل عمومی و دانشگاهی تقدیر و تشکر می‌نماییم.,"عضو هیات رئیسه مجلس بیانیه تقدیر و تشکر ۲۱۵ نفر از نمایندگان برای حضوری شدن آموزش در مقاطع مختلف را قرائت کرد.
به گزارش ایلنا، روح‌الله متفکرآزاد در نشست علنی امروز (یکشنبه ۲۸ فروردین ماه) مجلس شورای اسلامی بیانیه تقدیر و تشکر ۲۱۵ نفر از نمایندگان برای حضوری شدن آموزش در مقاطع مختلف را به شرح ذیل قرائت کرد:
بسم الله الرحمن الرحیم
از تصمیم درست و سازنده و منطقی ستاد ملی مقابله با بیماری کرونا در خصوص حضوری شدن فرآیند آموزش در مقاطع مختلف تحصیل عمومی و دانشگاهی تقدیر و تشکر می‌نماییم.
امروزه معایب آموزش‌های غیرحضوری صرف و طولانی مدت بر همگان آشکار است، کمتر کسی است که از آسیب‌های جدی وارد شده بر آموزش و پرورش به خاطر طولانی شدن آموزش غیرحضوری صرف اطلاع نداشته باشد. معایب و مزایای آموزش مجازی صرف می‌طلبد که اجازه طولانی شدن این شیوه آموزش داده نشود.
از سوی دیگر اکنون که با تلاش‌های مجدانه دولت خدمتگزار از شدت، سرعت و همه‌گیری بیماری کرونا کاسته شده است و با اقدامات قابل ستایش دولت در واکسیناسیون تقریبا تمام‌شمول و همگانی مردم، نگرانی از سرایت بیماری کرونا کمتر شده است و در شرایطی که تمام مجامع عمومی به شرایط عادی برگشته است، لازم بود فرآیند آموزش سریع‌تر به شرایط عادی برگردد و بیش از این به مهمترین رکن دوام و بقای جامعه و محصلین آسیب نرسد.
لذا ضمن تشکر مجدد از تصمیم گرفته شده و تشکر از زحمات پرسنل و کادر وزارت آموزش و پرورش درخواست داریم مسئولین محترم مربوطه با هوشیاری و درایت کامل برخی مشکلات موجود در این مسیر را رفع نموده و بر اجرای پروتکل‌های مرتبط با سلامت همه ارکان فرآیند آموزش اعم از معلمان، دانش‌آموزان، اساتید و دانشجویان نظارت جدی نمایند.                           ",https://www.asriran.com/003VMh
