News_ID,Date,Subject,Title,Summary,Body,Short_link
835126,۱۴۰۱/۰۱/۲۵,بین الملل,پنتاگون: وقوع انفجار در عرشه ناوجنگی روسیه/ نمی‌توانیم برخورد موشک را تایید کنیم/ اوکراین: کشتی روسی را با موشک نپتون هدف گرفتیم,سخنگوی وزارت دفاع آمریکا (پنتاگون) روز پنجشنبه به وقت محلی به شبکه سی ان ان گفت که پس از وقوع انفجار در قسمت مهمات این ناو، این کشتی غرق نشده است.,"جان کربی سخنگوی پنتاگون اعلام کرد که اگرچه یک انفجار بر روی عرشه ناو جنگی نیروی دریایی روسیه اتفاق افتاده است اما پنتاگون نمی تواند برخورد موشک به این ناو را تایید کند.
به گزارش ایرنا؛ سخنگوی وزارت دفاع آمریکا (پنتاگون) روز پنجشنبه به وقت محلی به شبکه سی ان ان گفت که پس از وقوع انفجار در قسمت مهمات این ناو، این کشتی غرق نشده است.
این درحالی است که مقامات اوکراینی ادعا کرده اند با یک موشک ضد کشتی موسوم به نپتون این ناو را هدف قرار داده اند و باعث غرق شدن آن شده اند.
مقامات اوکراینی مدعی شدند که موشک های هدایت شونده ضد کشتی مستقر در ساحل، به مسکوا که از مقر ناوگان دریای سیاه در سواستوپل کریمه عملیات می‌کرد، اصابت کرده است.
کربی ادامه داد: ما مطمئن نیستیم چه اتفاقی افتاده است. ارزیابی ما این است که یک انفجار بزرگ در این ناو اتفاق افتاده و این کشتی خسارت زیادی دیده است.
سخنگوی پنتاگون اضافه کرد: این کشتی غرق نشده است و درحال عبور از دریای سیاه است. این ناو به همراه چند کشتی دیگر روسیه در ۹۶ کیلومتری اودسا مشغول فعالیت بوده است.
وزارت دفاع روسیه اعلام کرد که رزم‌ناو پرچمدار نیروی دریایی این کشور موسوم به «مسکوا» غرق نشده و انفجارها در آن متوقف شده است.
اوکراین: کشتی روسی را با موشک نپتون هدف گرفتیم
 نیروهای اوکراینی اعلام کردند، کشتی روسی را با موشک‌های موسوم به «نپتون» مورد هدف قرار دادند.
به گزارش ایرنا به نقل از رویترز، وزارت دفاع روسیه در بیانیه‌ای از تخلیه خدمه و ملوان‌های کشتی متعلق به این کشور در دریای سیاه خبر داد و اعلام کرد ۵۰۰ ملوان و خدمه این کشتی همگی به سلامت به ساحل رسیدند.
نیروهای نظامی اوکراین پنجشنبه گفتند که این کشتی را با موشک ضدکشتی خود موسوم به نپتون هدف قرار دادند و به گفته مقامات اوکراینی این کشتی غرق شده است.
آمریکا درباره این اظهارنظر مقامات اوکراین واکنشی نشان نداد و اعلام کرد که نمی‌تواند ادعای اوکراینی‌ها را مبنی بر هدف قرار گرفتن کشتی توسط موشک تایید کند.
جیک سالیوان، مشاور امنیت ملی آمریکا گفت: ما در حال حاضر اطلاعات دقیقی برای تایید ادعای مقامات اوکراینی نداریم، ولی در صورت صحت خبر ضربه بزرگی به روس‌ها وارد آمده است.
طبق گزارش‌های رسیده نیروهای روسیه در حال عقب نشینی از اطراف کی‌یف پایتخت اوکراین هستند ولی غربی‌ها ادعا می‌کنند روس‌ها در حال تدارک حملات جدیدی هستند.
ولودیمیر زلنسکی رئیس جمهور اوکراین، چهارشنبه شب در یک سخنرانی ویدئویی گفت: نیروهای روسیه در حال افزایش فعالیت‌های خود در جبهه‌های جنوبی و شرقی هستند و تلاش می‌کنند تا از شکست‌های خود انتقام بگیرند.                           ",https://www.asriran.com/003VFm
835125,۱۴۰۱/۰۱/۲۵,اجتماعی ,وزیر نیرو: ۹۹.۷ درصد روستاها از نعمت برق برخوردارند,میزان پوشش و تامین برق کشور به نسبت جمعیت شهرها و روستاها در شرایط رضایت بخشی قرار دارد به نحوی که ۱۰۰درصد شهرها و ۹۹.۷ درصد روستاها از نعمت برق برخوردارند.,"وزیر نیرو از افزوده شدن یک میلیون مشترک جدید به صنعت برق کشور خبر داد.
به گزارش ایرنا، «علی اکبر محرابیان» در مراسم بازدید معاون اول رئیس جمهور از مرکز دیسپاچینگ ملی برق افزود: تامین آب و برق مطمئن علاوه بر ایجاد رضایت مندی زمینه ساز افزایش اشتغال در کشور خواهد بود.
وزیر نیرو ناترازی‌های حوزه‌ برق را عمده‌ترین چالش این وزارتخانه در شرایط فعلی دانست و افزود: میزان پوشش و تامین برق کشور به نسبت جمعیت شهرها و روستاها در شرایط رضایت بخشی قرار دارد به نحوی که ۱۰۰درصد شهرها و ۹۹.۷ درصد روستاها از نعمت برق برخوردارند.
وزیر نیرو با اشاره به توانمندی‌ها داخلی نیز گفت: در توسعه نیروگاه‌ها از هفت هزار مگاوات به بیش از ۸۶ هزار مگاوات رسیده ایم و این در شرایطی است که در صنعت برق به خودکفایی رسیده ایم و ظرفیت‌های فراوانی برای صادرات داریم.
وی در خصوص صنعت سدسازی هم گفت: ایران جزو چند کشور صدر جدول در فناوری ساخت سد است و پروژه‌های متعددی را در خارج از کشور اجرا کرده است.
محرابیان وضعیت صادرات خدمات فنی و مهندسی مربوط به حوزه آب و برق را مطلوب ارزیابی کرد و گفت: بیش از ۵۰ درصد صادرات خدمات فنی و مهندسی کشور به صنعت آب و برق اختصاص دارد که این نشان دهنده پیشرفت کشور در این بخش است.
وی با اشاره به تک رقمی شدن تلفات شبکه برق به ۹.۲ درصد در شبکه توزیع کشور گفت: سال گذشته با ۱۵ هزار مگاوات کسری تولید در زمان اوج مصرف مواجه بودیم.
محرابیان افزایش مراکز غیرمجاز رمزارز، ناترازی‌های مالی، افزایش سالانه ۳۰ هزار میلیارد تومان مطالبات بخش خصوصی از وزارت نیرو از جمله مشکلات این بخش دانست و افزود: ارتقای توان تولید برق، توسعه و بهبود زیرساخت شبکه، مدیریت تقاضا و بهینه سازی مصرف و اصلاح اقتصاد برق از جمله راهکارهای رفع این چالش هاست.                           ",https://www.asriran.com/003VFl
835124,۱۴۰۱/۰۱/۲۵,بین الملل,سازمان تجارت جهانی: اخراج یا تعلیق عضویت روسیه امکان پذیر نیست,مدیرکل سازمان تجارت جهانی: جنگ اوکراین بواقع به اقتصاد جهان آسیب وارد کرد؛ تاثیر این جنگ در سراسر جهان احساس شده بویژه درکشورهای کم درآمدی که مواد غدایی بخش عمده ای از هزینه خانوارها را تشکیل می دهد.,"«انگوزی اکونجو ایوآلا» (Ngozi Okonjo-Iweala) مدیرکل سازمان تجارت جهانی با اشاره به ادامه جنگ اوکراین که بر اقتصاد و تامین زنجیره مواد غذایی تاثیر گذاشته است، ایده اخراج و یا تعلیق عضویت روسیه دراین نهاد بین المللی را ناممکن خواند.
به گزارش ایرنا، ایوآلا در مصاحبه با شبکه خبری سی ان ان گفت: جنگ اوکراین بواقع به اقتصاد جهان آسیب وارد کرد؛ تاثیر این جنگ در سراسر جهان احساس شده بویژه درکشورهای کم درآمدی که مواد غدایی بخش عمده ای از هزینه خانوارها را تشکیل می دهد.
مدیرکل تجارت جهانی درباره بحران بوجود آمده در زنجیره تامین مواد غذایی ناشی از این جنگ به سی ان ان گفت: نیاز است تا مکانیزمی همچون ایجاد کریدوری امن برای کشاورزان اوکراین به جهت کاشت و برداشت غلات انجام گیرد، با این حال می توان با اتخاذ سیاست هایی و ابتکار عمل درعرصه کشاورزی، زمین های کشاورزی بیشتری در اروپا و یا آفریقا و باحمایت از کشاورزان در آفریقا به زیر کشت غلات برد.
وی افزود: نیاز به یک اقدام هماهنگ از سوی جامعه جهانی و نهادهای بین المللی است به همین منظور، بانک جهانی، صندوق بین المللی پول و سازمان تجارت جهانی خواستار چنین اقدامی شده اند.
مدیرکل سازمان تجارت جهانی درمورد بحران مواد غذایی بوجود آمده از جنگ اوکراین به سی ان ان گفت: از منظر این سازمان، نخستین ترین کاری باید صورت گیرد این است که کشورها از ایجاد ممنوعیت و محدودیت در صادارت اجتناب ورزیده تا ما بتوانیم جریان آزاد تجارت را درجهان داشته باشیم، چراکه گرایش به نگاه داشتن مواد غذایی از سوی کشورها خود موجب افزایش بهای مواد غذایی درجهان می شود.
ایوآلا در پاسخ به این پرسش سی ان ان که با ادمه جنگ در اوکراین آیا امکان «حذف» روسیه از این نهاد بین المللی وجود دارد، گفت: سازمان تجارت جهانی ابزاری برای اخراج و یا تعلیق هیچ یک از اعضا ندارد ، این کاری است بسیار دشوار، مگر آنکه هرکدام از کشورها عضو خود به طریقی با این مساله برخورد کنند، مانند افزایش تعرفه ها گمرکی بر مواد غذایی وارداتی از روسیه .
سی ان ان درادامه گزارش داد: پیش بینی سازمان تجارت جهانی برای سال ۲۰۲۲ میلادی با وقوع جنگ اوکراین نادرست شد، این نهاد بین المللی با توجه به خروج اقتصاد جهان از همه گیری ویروس کرونا، رشد اقتصاد جهانی برای سال ۲۰۲۲ را ۴.۷ درصد پیش بینی کرده بود که با وقوع جنگ در اوکراین این رشد تنها ۳درصد پیش بینی می شود.                           ",https://www.asriran.com/003VFk
835123,۱۴۰۱/۰۱/۲۵,اقتصادی,رئیس اتاق ایران: مصوبه دستمزد امسال موجب کاهش قدرت خرید کارگران خواهد شد,رئیس اتاق بازرگانی، صنایع، معادن و کشاورزی ایران بیان‌ کرد: سال‌هاست که موضوع دستمزد و تورم در تقابل جدی با یکدیگر قرار داشته و عمدتا هم تورم پیروز این میدان بوده اما امسال نگرانی‌های فعالان بخش اقتصادی در این زمینه مضاعف است. معاون اول رییس‌جمهور نیز بر این موضوع تمرکز دارد و امیدوارم این مساله مورد توجه جدی قرار بگیرد و تبعات آن تعدیل شود.,"رئیس اتاق بازرگانی، صنایع، معادن و کشاورزی ایران با اشاره به موضوع مصوبه دستمزد مبنای سال ۱۴۰۱ گفت: این تصمیم اگرچه با نیت کمک به قشر کارگر اخذ شده اما تبعات آن کاهش بیشتر قدرت خرید کارگران خواهد بود.
به گزارش ایسنا؛ غلامحسین شافعی امروز، ۲۵ فروردین، در نود و دومین شورای گفت‌وگوی بخش خصوصی خراسان رضوی که در اتاق مشهد برگزار شد، اظهار کرد: موضوع مصوبه دستمزد مبنای سال ۱۴۰۱ دغدغه‌های جدی را برای بخش‌های مختلف اقتصادی و تولیدی ایجاد کرده است.
وی ادامه داد: این نگرانی بیشتر از باب رشد تورم و تبعات آن برای جامعه است. هم‌اکنون در جامعه شاهد رشد هزینه‌ها هستیم.
رئیس اتاق بازرگانی، صنایع، معادن و کشاورزی ایران بیان‌ کرد: سال‌هاست که موضوع دستمزد و تورم در تقابل جدی با یکدیگر قرار داشته و عمدتا هم تورم پیروز این میدان بوده اما امسال نگرانی‌های فعالان بخش اقتصادی در این زمینه مضاعف است. معاون اول رییس‌جمهور نیز بر این موضوع تمرکز دارد و امیدوارم این مساله مورد توجه جدی قرار بگیرد و تبعات آن تعدیل شود.
امسال ۱۱۵ هزار شغل در خراسان رضوی ایجاد خواهد شد
استاندار خراسان رضوی گفت: رونق تولید موجب ایجاد اشتغال خواهد شد. در همین راستا در قرارگاه ایجاد اشتغال در استان خدمت و تولید صورت می‌پذیرد. در نظر گرفته شده تا امسال ۱۱۵ هزار شغل در استان ایجاد شود.
یعقوبعلی نظری اظهار کرد: سال ۱۴۰۰ از نگاه ما سال برنامه‌ریزی و زمینه‌سازی برای سال ۱۴۰۱ تا ۱۴۰۴ بود. همانطور که اعضا اطلاع دارند، راهبردهای استانی، اهداف عملیاتی و شاکله کاری که بتوانیم این اهداف را محقق کنیم، مشخص شده است. از ابتدای سال جاری اقداماتی با موضوع اقتصاد مبتنی بر زیارت با جنبه اقتصادی قوی در همه عرصه‌ها از جمله زیارت، سوغات زیارت و زائردرمانی تعیین شده است.
وی ادامه داد: اقتصاد مربوط به حوزه صنعت، معدن و تجارت در قالب قرارگاه عملیاتی مربوطه، کاملا روشن و معین شده و سازمان صنعت، معدن و تجارت استان وظیفه دارد که این اهداف را محقق سازد. همچنین اقتصاد زیرساخت و انرژی در قالب قرارگاه عملیاتی مربوطه توسط مدیریت عمرانی استانداری به صورت مستقیم مدیریت می‌شود.
استاندار خراسان رضوی بیان کرد: حوزه انرژی و انرژی بادی یکی از موضوعات جدی است که برای چهار سال آینده براساس تولید برق مبتنی بر انرژی بادی هدفگذاری شده است که در سال‌های پیش‌ رو پیاده‌سازی خواهد شد.
نظری در رابطه با اقتصاد مبتنی بر اشتغال عنوان کرد: قرارگاه اشتغال در خراسان رضوی که به تازگی راه‌اندازی شد، مبتنی بر اقتصاد دانش‌بنیان است. با توجه به شعاری که رهبری معین فرمودند و جلساتی که با معاون علمی ریاست‌جمهوری برگزار شده، قریب به ۳۷۰ شرکت دانش‌بنیان فعال در استان داریم. هدف‌گذاری خواهد شد که چند شرکت دیگر در این زمینه ایجاد شود.
استاندار خراسان رضوی تصریح کرد: برای اجرا یا پیاده‌سازی این اهداف در ۲ بخش اقتصادی و زیرساخت، باید هم جریان اقتصادی استان را به حرکت درآورده و هم موانع آن را برطرف می‌کردیم. همچنین از طرفی نیز زیرساخت‌های استان را که نقش مستقیمی در رشد استان دارد را مدنظر قرار می‌دادیم؛ لذا این ۲ محور دنبال خواهد شد.
نظری با اشاره به سفر رئیس‌جمهور به خراسان رضوی در ۱۱ فروردین بیان کرد: یکی از ضرورت‌هایی که ما از آن استفاده کردیم، سفر رئیس‌جمهور به استان بود که در تاریخ ۱۱ فروردین ماه رخ داد. در نتیجه این سفر ۲۶ هزار و ۷۰۰ میلیارد تومان در مجموع اعتبارات برای استان در نظر گرفته شد تا در بخش اقتصادی و مخصوصا در حوزه زیرساختی طی سه سال اعم از ساماندهی جاده‌های استان، حوزه انرژی و اتمام پروژه‌های نیمه‌تمام را انجام دهیم.
وی اضافه کرد: سهم استان از نظر اعتبارات ملی به شدت کم است؛ بنا داریم این ضعف برطرف شود و دستگاه‌های ما بتوانند به بهترین وجه و با اکثر بهره‌برداری از منابع ملی پروژه‌هایی که در صف هستند، تحویل بدهند. در عین حال ظرفیتی به اسم ستاد بازآفرینی در استان وجود دارد که دستورالعمل آن ابلاغ شد و ما می‌توانیم با استفاده از این ستاد در حاشیه شهر مشهد به ویژه بافت پیرامون حرم مطهر بپردازیم و کم‌وکاستی‌ها را برطرف کنیم.                           ",https://www.asriran.com/003VFj
835122,۱۴۰۱/۰۱/۲۵,بین الملل,123 کشته در طوفان استوایی مگی در فیلیپین,طوفان استوایی مگی در فیلیپین جان ۱۲۳ را گرفت و صدها هزار نفر را بی خانمان کرده است. قربانیان طوفان در فیلیپین همچنان در حال افزایش است طوفان در تگزاس آمریکا نیز ۲۳ مصدوم داشته است.,کد ویدیو  دانلود    فیلم اصلی                                     ,https://www.asriran.com/003VFi
835121,۱۴۰۱/۰۱/۲۵,بین الملل,سازمان ملل: نزدیک به دو هزار غیرنظامی در اوکراین کشته شده اند,دفتر کمیسیاریای عالی حقوق بشر سازمان ملل روز پنجشنبه به وقت محلی اعلام کرد که تا تاریخ ۱۲ ماه آوریل تلفات تهاجم روسیه به اوکراین که از ۲۴ فوریه آغاز شد، به یک هزار و ۹۳۲ نفر رسیده است.,"سازمان ملل اعلام کرد نزدیک به دو هزار غیرنظامی تاکنون در جنگ اوکراین کشته شده اند.
به گزارش ایرنا؛ دفتر کمیسیاریای عالی حقوق بشر سازمان ملل روز پنجشنبه به وقت محلی اعلام کرد که تا تاریخ ۱۲ ماه آوریل تلفات تهاجم روسیه به اوکراین که از ۲۴ فوریه آغاز شد، به یک هزار و ۹۳۲ نفر رسیده است.
این دفتر با این حال هشدار داد که آمار واقعی تلفات می تواند بسیار بالاتر باشد زیرا دریافت اطلاعات از مناطقی که هنوز درگیری ها در آن جریان دارد به تعویق افتاده و بسیاری از گزارش ها در انتظار تایید هستند.
دفتر حقوق بشر سازمان ملل همچنین اعلام کرد که از زمان جنگ در اوکراین ۲ هزار و ۵۸۹ غیرنظامی در اوکراین مجروح شده اند.
این دفتر گفت: روند درحال تشدید و ادامه درگیری ها در مناطق شرقی و جنوبی اوکراین همچنان نیازهای بشردوستانه را افزایش می دهد.
جیک سالیوان مشاور امنیت ملی آمریکا امروز اعلام کرد جنگ در اوکراین احتمالا طولانی خواهد شد و برای ماه ها و حتی طولانی تر از آن ادامه خواهد داشت.
ولادیمیر پوتین رئیس جمهوری روسیه ۲۱ فوریه ۲۰۲۲ (دوم اسفند ۱۴۰۰) با انتقاد از بی‌توجهی غرب به نگرانی‌های امنیتی مسکو، استقلال جمهوری‌های خلق دونتسک و لوگانسک را در منطقه دونباس به رسمیت شناخت.
پوتین سه روز پس از آن، پنجشنبه ۲۴ فوریه (۵ اسفند ۱۴۰۰) نیز عملیاتی نظامی که آن را ""عملیات ویژه"" خواند، علیه اوکراین آغاز کرد و به این ترتیب روابط پرتنش مسکو - کی‌یف به رویارویی نظامی تغییر وضعیت داد. جنگ در اوکراین و واکنش‌ها به اقدام روسیه همچنان ادامه دارد.                           ",https://www.asriran.com/003VFh
835120,۱۴۰۱/۰۱/۲۵,ورزشی,اعلام زمان برگزاری پلی‌آف جام‌جهانی در اروپا,بازی پلی آف مقدماتی جام جهانی بین اسکاتلند و اوکراین روز چهارشنبه ۱۱ خرداد در هامپدن پارک برگزار می‌شود. همچنین برنده این بازی یکشنبه ۱۵ خرداد در ورزشگاه کاردیف سیتی به مصاف ولز خواهد رفت تا رقیب گروه ایران در جام جهانی مشخص شود.,"فیفا زمان برگزاری دیدارهای پلی آف انتخابی جام جهانی در قاره اروپا را مشخص کرد.
به گزارش ایسنا و به نقل از استار، بازی پلی آف مقدماتی جام جهانی بین اسکاتلند و اوکراین روز چهارشنبه ۱۱ خرداد در هامپدن پارک برگزار می‌شود. همچنین برنده این بازی یکشنبه ۱۵ خرداد در ورزشگاه کاردیف سیتی به مصاف ولز خواهد رفت تا رقیب گروه ایران در جام جهانی مشخص شود.
تیم ملی فوتبال ایران، در مرحله گروهی جام جهانی ۲۰۲۲ قطر، در گروه B مسابقات با تیم های انگلیس، آمریکا و پلی آف اروپا هم گروه شده است.
پیش از این، یوفا و فیفا به خاطر شرایط اوکراین، اقدام به تعویق دیدار این تیم برابر اسکاتلند در انتخابی جام جهانی کرده بود و تیم ملی فوتبال روسیه را نیز ار انتخابی جام جهانی کنار گذاشت تا لهستان بدون بازی راهی دور بعد شود و در نهایت با برتری برابر سوئد به جام جهانی راه یابد.
برنامه کامل پلی آف بین قاره ای به شرح زیر است:
اروپا
اسکاتلند - اوکراین در ورزشگاه همپدون پارک گلاسکو
برنده این دیدار راهی دور بعدی می‌شود.
ولز - برنده دیدار اسکاتلند و اوکراین در ورزشگاه کاردیف ولز
تیم برنده به جام جهانی راه می یابد و در گروه B در کنار انگلیس، آمریکا و ایران قرار می گیرد.
پلی آف بین قاره‌ای
کاستاریکا – نیوزیلند
تیم برنده به جام جهانی راه می‌یابد و در گروه E در کنار اسپانیا، آلمان و ژاپن قرار می‌گیرد.
آسیا
استرالیا - امارات در دوحه قطر
برنده این دیدار راهی دور بعدی می‌شود.
پرو - برنده دیدار استرالیا و امارات در دوحه قطر
تیم برنده به جام جهانی راه می‌یابد و در گروه D در کنار فرانسه، دانمارک و تونس قرار می‌گیرد.                           ",https://www.asriran.com/003VFg
835119,۱۴۰۱/۰۱/۲۵,سیاست خارجی,امیرعبداللهیان در تماس تلفنی با همتای آفریقای جنوبی: عزم جدی دولت جدید ایران برای توسعه روابط با این قاره,امیرعبداللهیان به مواضع خوب آفریقای جنوبی در قبال مسأله فلسطین اشاره و اظهار کرد: شما در کشور خود آپارتاید را تجربه کرده اید و به خوبی وضعیت فعلی آپارتاید علیه مردم فلسطین را درک می‌کنید.,"وزیر امور خارجه با وزیر امور خارجه آفریقای جنوبی درباره مهمترین مسائل دوجانبه، منطقه ای و بین المللی به شکل تلفنی گفتگو و تبادل نظر کرد.
به گزارش ایرنا؛ حسین امیرعبداللهیان روز پنجشنبه در تماس تلفنی با همتای آفریقای جنوبی خود، با اشاره به اهمیت قاره آفریقا در سیاست خارجی جمهوری اسلامی ایران، بر عزم جدی دولت جدید ایران برای توسعه روابط با این قاره به ویژه با آفریقای جنوبی تاکید کرد.
امیرعبداللهیان روابط دو کشور را در عرصه‌های مختلف خوب ارزیابی کرد و با اشاره به برگزاری موفق چهاردهمین کمیسیون مشترک اقتصادی دو کشور از آمادگی کشورمان برای برگزاری پانزدهمین کمیسیون مشترک در آینده نزدیک خبر داد و تأکید کرد که فرصت‌ها و ظرفیت های فراوانی در روابط دو کشور وجود دارد.
رئیس دستگاه دیپلماسی کشورمان با اشاره به حمایت ایران و آفریقای جنوبی از مواضع یکدیگر در سازمانهای بین المللی، بر تداوم این روند و همکاری دو کشور در مجامع بین المللی تأکید کرد.
امیرعبداللهیان به مواضع خوب آفریقای جنوبی در قبال مسأله فلسطین اشاره و اظهار کرد: شما در کشور خود آپارتاید را تجربه کرده اید و به خوبی وضعیت فعلی آپارتاید علیه مردم فلسطین را درک می‌کنید.
خانم نالدی پاندور وزیر امور خارجه آفریقای جنوبی نیز در این گفتگوی تلفنی، با تبریک حلول ماه مبارک رمضان، ایران را دوست خوب آفریقا توصیف و تأکید کرد روابط با ایران برای آفریقای جنوبی دارای اهمیت است.
خانم نالدی پاندور با قدردانی از حمایت‌های ایران از آفریقای جنوبی در سازمانهای بین المللی، افزود: ما فلسطین را دوست خودمان می‌دانیم.
وزیر امور خارجه آفریقای جنوبی با تکرار دعوت رئیس جمهور آفریقای جنوبی از رئیس جمهور اسلامی ایران، ابراز امیدواری کرد، سفر آتی رئیس جمهور اسلامی ایران به آفریقای جنوبی پایه ریز جهش روابط دوجانبه باشد.                           ",https://www.asriran.com/003VFf
835118,۱۴۰۱/۰۱/۲۵,سیاست خارجی,واکنش سفارت ایران به گزارش روزنامه تایمز: هویت تمدنی و تاریخی ایرانیان توسط این نشریه قابل تحریف نیست,تایمز در این گزارش ادعا کرده است؛ بریتانیایی‌ها با خطرات امنیتی قابل‌ توجهی از سوی ایران مواجه هستند. گزارش یاد شده با بیان اینکه ایران «بریتانیا را شیطان کوچک و طرفدار شیطان بزرگ (آمریکا) می‌نامد» مدعی شد: ایران به خاطر ربودن غربی‌ها به‌عنوان اهرمی در بازی‌های سیاسی خود شهرت پیدا کرده است.,"سفارت کشورمان در واکنش به گزارش ضد ایرانی روزنامه تایمز چاپ لندن تصریح کرد که هویت تمدنی و تاریخی ایرانیان توسط این نشریه قابل تحریف نیست.
به گزارش ایرنا، سفارت ایران روز پنجشنبه با انتشار پیامی در توئیتر، گزارش موهن روزنامه تایمز که آمادگی ایران برای میزبانی بخشی از هواداران مسابقات جام‌جهانی فوتبال ۲۰۲۲ در جزایر کیش و قشم را به سخره گرفته است، «ایران هراسانه» توصیف کرد.
تایمز در این گزارش ادعا کرده است؛ بریتانیایی‌ها با خطرات امنیتی قابل‌ توجهی از سوی ایران مواجه هستند. گزارش یاد شده با بیان اینکه ایران «بریتانیا را شیطان کوچک و طرفدار شیطان بزرگ (آمریکا) می‌نامد» مدعی شد: ایران به خاطر ربودن غربی‌ها به‌عنوان اهرمی در بازی‌های سیاسی خود شهرت پیدا کرده است.
در این گزارش تحریک آمیز به نقل از یکی از هواداران انگلیسی نوشته است: فضای سیاسی بدی در ایران وجود دارد و با توجه به اینکه روابط دو کشور اخیرا دوستانه نبوده‌ است، چرا باید ریسک رفتن به آنجا را داشته باشید؟
البته در فرازهایی هم از این گزارش هم اشاره شده است: کیش با سواحل شنی سفید و دمای ۳۰ درجه سانتیگراد در زمستان، اغلب به عنوان ""مروارید خلیج"" توصیف می شود. این جزیره در ۱۲ مایلی سواحل ایران، یک سیستم ویزا جداگانه دارد و مجوزهای ۱۴ روزه در بدو ورود برای بریتانیایی ها صادر می شود.
سفارت جمهوری اسلامی ایران تصریح کرده است: ایران و جزایر آن در خلیج فارس برای همه از جمله بریتانیایی ها و طرفداران جام جهانی از سراسر جهان امن است تا از زیبایی های این سرزمین لذت ببرند.                           ",https://www.asriran.com/003VFe
835117,۱۴۰۱/۰۱/۲۵,اجتماعی ,"هشدار پلیس در مورد ترفند ""پانزی""کلاهبرداران","در ترفند""پانزی""، افرادی با هویت نامعلوم و یا اسامی مستعار تحت عنوان شرکت های سرمایه گذاری با تبلیغات گسترده در فضای مجازی، شبکه های اجتماعی و یا تبلیغات چهره به چهره با دادن قول سودهای نجومی و تضمینی اقدام به کلاهبرداری از شهروندان و به خصوص افراد ناآگاه و ساده لوح می کنند","رئیس پلیس آگاهی فرماندهی انتظامی کرمان در خصوص ترفند ""پانزی"" کلاهبرداران به شهروندان هشدار داد.
به گزارش ایسنا؛ سرهنگ یداله حسن پور در رابطه با این نحوه کلاهبرداری اظهار کرد: در ترفند""پانزی""، افرادی با هویت نامعلوم و یا اسامی مستعار تحت عنوان شرکت های سرمایه گذاری با تبلیغات گسترده در فضای مجازی، شبکه های اجتماعی و یا تبلیغات چهره به چهره با دادن قول سودهای نجومی و تضمینی اقدام به کلاهبرداری از شهروندان و به خصوص افراد ناآگاه و ساده لوح می کنند و فعالیت اینگونه شرکت ها به هیج وجه شفاف نبوده و هیچ گونه توضیحی نیز به سرمایه گذاران خود (افراد جذب شده) نمی دهند.
وی افزود: این شرکت ها فاقد مکان خاصی بوده و یا آدرس های اعلامی برای تبلیغات خود در شبکه های اجتماعی کاملا واهی بوده و صحت ندارند و از طرفی هیچگونه مجوزی از سوی سازمان های دولتی برای آنها صادر نمی شود.رئیس پلیس آگاهی استان تصریح کرد: این شرکت ها هیچگونه فعالیت اقتصادی و تجاری نداشته و سودهای پرداختی به سرمایه گذاران قدیمی را از طریق دریافت پول از سرمایه گزاران مغفول جدید جذب می کنند و عمر فعالیت آنها تا زمانی است که افراد نا آگاه سرمایه گذار به اندازه کافی وجود داشته باشند و از میزان کلاهبرداری و پول بدست آورده راضی باشند.
این مقام انتظامی بیان کرد: فعالیت این گروه های به اصطلاح فعال اقتصادی، ولی در واقع کلاهبردار و شیاد شامل چهار مرحله ی تبلیغات فریبنده به هر نحو ممکن در فضای واقعی یا مجازی،کسب و جذب سرمایه افراد سرمایه گذار نا آگاه و ساده لوح، پرداخت سود از پول اعضاء جدید به منظور جلب اعتماد و جذب سرمایه گذار جدید به سرمایه گزاران قدیمی و در نهایت کلاهبرداری و فرار است.
سرهنگ حسن پور گفت: چند نشانه از فعالیت این گونه کلاهبرداران که به طرح ""پانزی"" معروف است،را می توان ،پرداخت سودهای نجومی و تضمین شده، معلوم نبودن هویت گردانندگان،شفاف نبون فعالیت ها، نبود اطلاعات تماس یا آدرس دفاتر محل فعالیت،روش‌های عجیب دریافت پول و نداشتن مجوزهای قانونی دانست.
وی در پایان از شهروندان خواست: قبل از فعالیت در هر حوزه‌ای ،خصوصا در فضای مجازی، نسبت به مطالعه و افزایش دانش و آگاهی خود در خصوص موضوع مربوطه اقدام کنید و تنها به ظاهر مطالب پیرامون مجوزها و نظارت مراکز معتبر برای کسب و کارهای اینترنتی اکتفا نکنید و حتماً برای راستی آزمایی به صورت مستقیم از این مراکز و درباره این وب سایت ها اعتبارسنجی کرده و به تبلیغات وسوسه انگیر و غیرمنطقی شک کنید و تحقیقات گسترده ای برای اطمینان از صحت این تبلیغات انجام دهید.                           ",https://www.asriran.com/003VFd
